hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106500954,CENTRAL VALLEY SPECIALTY HOSPITAL,20192,4/1/19,6/30/19,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,209-248-7700,730 17TH STREET,MODESTO,95354,ELLIOTT NORTH,96,96,96,89,0,13,0,2238,0,692,0,0,0,0,0,18174348,0,4363061,0,0,0,0,0,10767429,0
106190756,PROVIDENCE ST. JOHN'S HEALTH CENTER,20182,4/1/18,6/30/18,Open,Los Angeles,11 - Los Angeles,927,Church,Comparable,310-829-5511,2121 SANTA MONICA BOULEVARD.,SANTA MONICA,90404,MARCEL LOH,266,234,234,1327,147,71,179,6362,894,395,752,6852,864,481,1435,104723611,17606050,3929160,8506038,45696529,5384971,2693627,4241539,87430031,1170432
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,20181,1/1/18,3/31/18,Open,Los Angeles,11,917,Non Profit Corp.,Comparable,909-865-9500,1798 NORTH GAREY AVENUE,POMONA,91767,RICHARD YOCHUM,426,390,300,844,591,1354,1772,3799,2600,6539,5932,10856,24569,9307,23960,133087853,96300201,185681412,166640894,57746361,73439728,61141407,108145253,0,0
106491338,SONOMA WEST MEDICAL CENTER,20172,4/1/17,6/30/17,Open,Sonoma,3,401,District,Comparable,(707) 823-8511,501 PETALUMA AVENUE,SEBASTOPOL,95472,JOHN PELEUSES,37,21,21,130,0,0,20,570,0,0,60,1071,5,67,637,626946,0,0,174264,139520,8,983,88141,5301312,0
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20182,4/1/18,6/30/18,Open,Sonoma,03 - North Bay,401,Investor - Corp.,Comparable,707-800-7700,1287 FULTON ROAD,SANTA ROSA,95401,SUSAN ROSE,95,95,74,98,22,243,1,1451,149,2260,18,250,81,0,0,2924675,366775,4509750,36000,143325,49525,0,0,8957077,1533911
106410782,SAN MATEO MEDICAL CENTER,20184,10/1/18,12/31/18,Open,San Mateo,04 - West Bay,427,City/County,Comparable,650-573-2222,222 WEST 39TH AVENUE,SAN MATEO,94403,"CHESTER J. KUNNAPPILLY, MD",509,509,509,152,102,170,199,3245,1701,3899,20286,7096,6243,11979,39500,8544877,5869031,8281482,14754927,6955518,5271053,11767645,30885480,99135287,7071828
106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,20171,1/1/17,3/31/17,Open,San Bernardino,12,1211,Investor - Corp.,Comparable,(760) 245-8691,15248 ELEVENTH STREET,VICTORVILLE,92395,SUZANNE RICHARDS,101,101,101,219,179,131,620,1436,666,453,2088,573,1037,1274,7594,13103071,8260925,4211288,20428676,2278390,4992073,2642687,18379276,19829784,241111
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,20192,4/1/19,6/30/19,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Hospital-LTC Emphasis,818-774-3000,7150 TAMPA AVENUE,RESEDA,91335,ILANA SPRINGER,249,249,243,10,21,29,33,861,518,3537,14559,0,0,0,0,1100127,643692,2261516,5841484,0,0,0,0,8107748,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,20202,4/1/20,6/30/20,OPEN,Kern,09 - Central,617,Non Profit Corp.,Comparable,661-327-4647,420 34TH STREET,BAKERSFIELD,93301,JON VAN BOENING,408,372,183,703,509,469,1443,3220,2123,2670,4758,6013,1849,2528,10516,67768836,48138358,40906704,77541592,46764630,20232412,7306676,50378370,124271121,0
106361274,KINDRED HOSPITAL - ONTARIO,20181,1/1/18,3/31/18,Open,San Bernardino,12,1207,Investor - Corp.,Comparable,909-391-0333,550 NORTH MONTEREY AVENUE,ONTARIO,91764,NATALIE MERCKENS,91,91,91,76,35,3,56,2096,901,252,2676,0,0,0,0,21788242,10270970,2410196,26219281,0,0,0,0,10581731,0
106514001,SUTTER - YUBA - PHF,20174,10/1/17,12/31/17,Open,Sutter,2,227,City/County,Psychiatric Health Facilities,530-822-7200,1965 LIVE OAK BOULEVARD,YUBA CITY,95991,"TONY HOBSON, PHD",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066823,0
106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20172,4/1/17,6/30/17,Open,Contra Costa,5,411,Non Profit Corp.,Comparable,(925) 682-8200,2540 EAST STREET,CONCORD,94520,CALVIN KNIGHT,245,213,147,1296,489,85,417,6216,2510,516,1990,8214,3281,1049,7000,231480541,78918151,21933744,61125367,80954692,29502868,8220454,45055938,115888960,0
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,20184,10/1/18,12/31/18,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,916-454-3333,2825 CAPITOL AVENUE,SACRAMENTO,95816,CARRIE OWEN PLIETZ,523,523,405,1749,658,598,1670,8237,3096,2620,6260,5861,2198,2515,11942,191020278,65337980,44086838,103850329,84817370,30967995,12490273,62948083,309348079,0
106291053,TAHOE FOREST HOSPITAL,20171,1/1/17,3/31/17,Open,Nevada,2,302,District,Comparable,(530) 587-6011,10121 PINE AVENUE,TRUCKEE,96161,HARRY WEIS,62,62,62,155,11,28,62,617,14,2594,98,8128,114,3072,1786,5582946,181679,2279437,2222456,11497402,303214,2223556,4194374,32830668,0
106190392,GOOD SAMARITAN HOSPITAL - LA,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,213-977-2121,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,JAMES R. WEST,408,333,214,1073,600,514,784,6008,3067,3038,4373,4010,1567,1632,5007,123780954,75130913,56922432,77167879,29295328,19270694,9733313,32664905,120615335,0
106344188,CRESTWOOD - SACRAMENTO - PHF,20164,10/1/16,12/31/16,Open,Sacramento,2,311,Investor - Corp.,Psychiatric Health Facilities,(209) 478-5291,"2600 STOCKTON BOULEVARD, SUITE B",SACRAMENTO,95817,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976474,141400
106414018,MENLO PARK SURGICAL HOSPITAL,20181,1/1/18,3/31/18,Open,San Mateo,4,428,Investor - Corp.,Comparable,650-324-8500,570 WILLOW ROAD,MENLO PARK,94025,JANET A. WAGNER,16,16,2,11,2,0,0,13,2,0,0,249,47,0,4,661093,136460,0,0,2515882,269411,0,196787,3711065,0
106390846,DAMERON HOSPITAL ASSOCIATION,20173,7/1/17,9/30/17,Open,San Joaquin,6,507,Non Profit Corp.,Comparable,(209) 944-5550,525 WEST ACACIA STREET,STOCKTON,95203,LORRAINE AUERBACH,202,202,38,294,138,78,239,1208,543,348,893,3121,1419,1134,6811,41061953,19259510,9783733,25220057,27331168,14586336,5824922,39663721,42839613,841188
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20202,4/1/20,6/30/20,OPEN,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,355,355,242,1027,746,436,1211,5047,3497,2702,4588,11061,7818,2313,9527,151836035,119179592,58256385,123471362,65633712,50687158,12487608,73448532,145992419,0
106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,20172,4/1/17,6/30/17,Open,San Mateo,4,425,Non Profit Corp.,Kaiser Foundation Health,(510) 987-3380,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,GREGORY ADAMS,120,120,59,74,858,6,47,259,3004,17,168,205,6864,98,1195,0,0,0,0,0,0,0,0,75173631,0
106250956,MODOC MEDICAL CENTER,20201,1/1/20,3/31/20,OPEN,Modoc,01 - Northern California,201,City/County,Comparable,530-233-5131,228 WEST MCDOWELL AVENUE,ALTURAS,96101,KEVIN KRAMER,87,87,49,54,0,2,17,309,0,486,3411,3412,34,60,3228,1140622,0,262850,1510176,2522903,21771,67194,2162056,5938322,0
106014050,VALLEYCARE MEDICAL CENTER,20194,10/1/19,12/31/19,OPEN,Alameda,05 - East Bay,419,Non Profit Corp.,Comparable,925-447-7000,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,RICHARD SHUMWAY,242,207,207,709,130,84,216,4360,739,558,1117,16914,3935,1126,4362,90540940,18159353,12897450,24090075,57625071,13404736,3834569,14861643,67510245,2432925
106171395,SUTTER LAKESIDE HOSPITAL,20202,4/1/20,6/30/20,OPEN,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,707-262-5000,5176 HILL ROAD EAST,LAKEPORT,95453,DAN PETERSON,25,25,17,203,4,20,96,758,28,71,256,2890,93,222,2417,8855972,483168,971596,3767178,15157501,485798,682023,8208352,22992184,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,20201,1/1/20,3/31/20,OPEN,Imperial,14 - San Diego/Imperial,1424,City/County,Comparable,760-339-7100,1415 ROSS AVENUE,EL CENTRO,92243,ADOLPHE EDWARD,161,161,161,529,126,132,368,2713,673,404,1303,16317,2341,2524,31719,29647631,6729437,4918036,14348672,43552396,10395319,5118566,43946226,42650088,0
106190796,RONALD REAGAN UCLA MEDICAL CENTER,20194,10/1/19,12/31/19,OPEN,Los Angeles,11 - Los Angeles,927,Non Profit Other,Comparable,310-825-5041,757 WESTWOOD PLAZA,LOS ANGELES,90095,JOHNESE SPISSO,445,445,445,1480,404,706,531,10845,3499,6808,4115,41153,9434,6804,5857,229128750,86269906,124714135,78756096,135358832,31615148,23009901,19065069,572683182,0
106190878,ADVENTIST HEALTH WHITE MEMORIAL,20193,7/1/19,9/30/19,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353,353,239,775,682,1175,1748,4282,2553,5173,7232,6545,4406,4662,12813,87910358,69618104,87779224,152374914,29372190,28906350,19739929,84196403,117632620,0
106190240,LAKEWOOD REGIONAL MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Comparable,562-531-2550,3700 SOUTH STREET,LAKEWOOD,90712,JOHN GRAH,172,172,108,589,629,144,450,2839,2588,739,2313,2008,2470,1070,5597,64581598,85015771,13681676,50062461,20247647,42850279,8214957,45639302,48735381,0
106434218,KAISER PERMANENTE SANTA CLARA - PHF,20182,4/1/18,6/30/18,Open,Santa Clara,07 - Santa Clara,428,Non Profit Corp.,Psychiatric Health Facilities,510-987-3380,3840 HOMESTEAD ROAD,SANTA CLARA,95051,JANET LIANG,24,24,24,4,26,0,6,58,254,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2902140,0
106320859,EASTERN PLUMAS HEALTH CARE,20193,7/1/19,9/30/19,Open,Plumas,01 - Northern California,217,District,Comparable,530-832-6500,500 1ST AVE,PORTOLA,96122,TODD PLIMPTON,76,76,66,45,6,7,6,353,56,4834,45,8438,279,1070,2045,1441567,212789,1780845,74268,4063653,234935,333122,1255388,7551939,778487
106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,20172,4/1/17,6/30/17,Open,Contra Costa,5,411,Non Profit Corp.,Comparable,(925) 939-3000,2740 GRANT STREET,CONCORD,94520,CALVIN KNIGHT,73,70,57,118,22,244,3,814,114,1533,18,610,148,0,0,3357585,437840,5109807,64127,991714,235210,0,0,8247169,568355
106150788,ADVENTIST HEALTH BAKERSFIELD,20193,7/1/19,9/30/19,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254,254,163,802,772,280,995,3190,2704,891,3196,11489,3527,1667,12318,65465680,60532405,12629093,60631795,49556523,38175325,4640391,53152988,102783993,0
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,20194,10/1/19,12/31/19,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,415-688-1000,450 STANYAN STREET,SAN FRANCISCO,94117,JOHN ALLEN,275,203,86,497,236,146,126,2721,1200,743,860,7639,3216,341,1820,64625525,31646140,4412870,14908171,28229708,11804920,1226516,6594402,62853583,0
106420493,MARIAN MEDICAL CENTER,20202,4/1/20,6/30/20,OPEN,Santa Barbara,10 - Santa Barbara/Ventura,803,Non Profit Corp.,Comparable,805-739-3000,1400 EAST CHURCH STREET,SANTA MARIA,93454,CHUCK COVA,388,350,250,1094,281,519,872,7112,1482,1945,6778,36227,9944,3027,32159,107252258,22474191,33643393,69498418,93002274,11506539,8475022,41534346,150273356,0
106454013,PATIENTS' HOSPITAL OF REDDING,20173,7/1/17,9/30/17,Open,Shasta,1,209,Investor - Indiv.,Comparable,(530) 225-8700,2900 EUREKA WAY,REDDING,96001,SHARI LEJSEK,10,10,10,18,0,0,1,36,0,0,1,172,0,0,28,947239,0,0,37650,3152363,0,0,159166,1762371,0
106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,20182,4/1/18,6/30/18,Open,Marin,04 - West Bay,405,Non Profit Corp.,Kaiser Foundation Health,510-987-3380,99 MONTECILLO ROAD,SAN RAFAEL,94903,JANET LIANG,116,116,45,39,691,11,0,143,2537,24,0,203,12098,38,1644,0,0,0,0,0,0,0,0,69934243,0
106340950,MERCY SAN JUAN HOSPITAL,20184,10/1/18,12/31/18,Open,Sacramento,02 - Golden Empire,309,Non Profit Corp.,Comparable,916-537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,MICHAEL KORPIEL,370,370,370,1445,659,392,1388,7131,3034,2537,5976,8315,5664,2124,9874,175550989,75772137,55816086,124229491,64335741,27294110,15020757,58067495,173248010,0
106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,20193,7/1/19,9/30/19,Open,San Bernardino,12 - Inland Counties,1211,Investor - Corp.,Comparable,760-245-8691,15248 ELEVENTH STREET,VICTORVILLE,92395,PETER BARONOFF,101,101,101,249,164,116,633,1378,678,404,1895,757,990,868,6100,13542829,9584447,3366591,20190070,3071646,7205308,2092633,19551850,25932235,668821
106040937,OROVILLE HOSPITAL,20193,7/1/19,9/30/19,Open,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,530-532-8500,2767 OLIVE HIGHWAY,OROVILLE,95966,ROBERT WENTZ,153,153,153,1646,46,274,1214,6052,144,865,3506,70138,2221,7042,51995,62718494,1446751,8276620,38526385,59023179,1812068,3716077,39405476,76838297,13814431
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,20173,7/1/17,9/30/17,Open,Contra Costa,5,411,Non Profit Corp.,Kaiser Foundation Health,(510) 987-3380,4501 SAND CREEK ROAD,ANTIOCH,94531,JANET LIANG,146,146,59,90,706,15,169,318,2040,42,390,467,7414,302,4253,0,0,0,0,0,0,0,0,77771730,0
106197931,EXODUS RECOVERY - PHF,20193,7/1/19,9/30/19,Open,Los Angeles,11 - Los Angeles,927,Investor - Corp.,Psychiatric Health Facilities,310-237-0454,9808 VENICE BLVD,CULVER CITY,90232,LUANA MURPHY,16,16,16,0,0,69,0,0,0,1274,0,0,0,0,0,0,0,630541,0,0,0,0,0,1130305,0
106430883,SANTA CLARA VALLEY MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Santa Clara,07 - Santa Clara,431,City/County,Comparable,408-885-5000,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,PAUL LORENZ,1182,1085,497,1805,628,1484,2843,10574,3631,8559,12082,34020,12454,44313,97216,205062664,66965865,154805642,248856796,126879752,42030457,99191890,242030087,558129164,0
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,20202,4/1/20,6/30/20,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Kaiser Foundation Health,510-987-4960,4501 SAND CREEK ROAD,ANTIOCH,94531,THOMAS HANENBURG,150,150,65,86,556,25,150,377,2206,114,506,295,4919,291,2138,6515817,43654056,2218348,8341884,2735063,37249334,2445154,12613900,92517486,0
106291053,TAHOE FOREST HOSPITAL,20193,7/1/19,9/30/19,Open,Nevada,02 - Golden Empire,302,District,Comparable,530-587-6011,10121 PINE AVE,TRUCKEE,96161,HARRY WEIS,62,62,62,210,26,37,70,814,96,78,144,4825,295,658,2437,10661862,1289454,2098490,2135939,27548046,2017425,2109368,7043354,46176851,0
106560203,AURORA VISTA DEL MAR HOSPITAL,20184,10/1/18,12/31/18,Open,Ventura,10 - Santa Barbara/Ventura,809,Investor - Corp.,Comparable,805-653-6434,801 SENECA STREET,VENTURA,93001,JENIFER NYHUIS,87,28,28,35,10,67,0,366,59,448,0,40,36,0,0,586625,94675,718625,0,24320,21760,0,0,3279219,58118
106150722,BAKERSFIELD MEMORIAL HOSPITAL,20171,1/1/17,3/31/17,Open,Kern,9,617,Non Profit Corp.,Comparable,(661) 327-4647,420 34TH STREET,BAKERSFIELD,93301,JON VAN BOENING,421,398,398,907,470,424,1439,4247,1859,2849,6207,5862,2536,1155,7830,78516414,34451292,36286783,61644482,39938362,17274036,7871267,53343382,99161650,0
106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,20201,1/1/20,3/31/20,OPEN,Ventura,10 - Santa Barbara/Ventura,813,Investor - Corp.,Comparable,805-370-4427,215 WEST JANSS ROAD,THOUSAND OAKS,91360,NATALIE MUSSI,382,341,341,1955,405,130,326,11032,2391,1198,1702,9646,1824,450,3245,322320906,68629097,29750255,46332444,92069864,21618897,3745519,23934638,96341222,0
106500852,DOCTORS MEDICAL CENTER - MODESTO,20183,7/1/18,9/30/18,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,209-578-1211,1441 FLORIDA AVENUE,MODESTO,95350,WARREN J. KIRK,461,461,387,1615,743,1070,2106,9904,3463,6194,9239,7918,2946,2847,16956,323311009,124621883,126326417,310294431,72180782,59401530,24586944,158681392,152697184,0
106450940,SHASTA REGIONAL MEDICAL CENTER,20201,1/1/20,3/31/20,OPEN,Shasta,01 - Northern California,209,Investor - Corp.,Comparable,530-244-5400,1100 BUTTE STREET,REDDING,96001,CASEY FATCH,178,178,115,1112,38,113,350,4881,190,1008,1439,5047,193,712,4346,80747727,3358573,6462445,25613085,37144925,1491967,2635088,20064186,43214089,0
106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,20182,4/1/18,6/30/18,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,4867 SUNSET BOULEVARD,LOS ANGELES,90027,JULIE MILLER-PHIPPS,528,528,376,108,2502,58,490,521,12917,229,2006,1282,11341,994,4926,0,0,0,0,0,0,0,0,222043506,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20202,4/1/20,6/30/20,OPEN,Orange,13 - Orange,1012,Non Profit Other,Comparable,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,ROBERT TRAUTMAN,223,223,223,283,359,204,468,1392,1765,974,2142,777,966,982,2537,25978981,37735302,16655245,41613818,10814382,18316057,6590922,23454642,47585150,0
106050932,MARK TWAIN MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Calaveras,06 - North San Joaquin,503,Non Profit Corp.,Comparable,209-754-3521,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,DOUG ARCHER,25,25,7,128,6,6,37,422,16,17,97,8829,178,606,5418,8060561,314978,181271,2500292,14711198,602887,1164767,8291828,18677934,0
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,20201,1/1/20,3/31/20,OPEN,Humboldt,01 - Northern California,109,District,Comparable,707-923-3921,733 CEDAR STREET,GARBERVILLE,95542,MATT REES,17,17,17,18,1,0,4,153,3,16,774,1506,79,35,887,239621,12853,12701,423304,922993,74301,84065,975255,3578145,0
106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,20183,7/1/18,9/30/18,Open,San Francisco,04 - West Bay,423,City/County,Hospital-LTC Emphasis,415-759-2300,375 LAGUNA HONDA BOULEVARD,SAN FRANCISCO,94116,MIVIC HIROSE,780,780,776,22,0,160,21,1394,212,66526,1264,1073,8,646,50,6334835,401531,99274155,2967305,614442,1278,334262,14642,62080728,0
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,20192,4/1/19,6/30/19,Open,Riverside,12 - Inland Counties,1103,Investor - Corp.,Comparable,760-347-6191,47111 MONROE STREET,INDIO,92201,GARY HONTS,145,145,60,233,260,262,655,896,776,772,1686,966,1070,1368,7359,28428997,28672728,22458206,52330628,15484919,14783165,8393134,50651635,33341707,0
106571086,WOODLAND MEMORIAL HOSPITAL,20171,1/1/17,3/31/17,Open,Yolo,2,313,Non Profit Corp.,Comparable,(530) 669-5500,1325 COTTONWOOD STREET,WOODLAND,95695,KEVIN VAZIRI,108,108,108,337,161,284,226,1548,668,1739,598,4253,2632,3353,5047,25806050,11375000,12682936,13426654,19313114,10640479,3153191,26038592,43806618,0
106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20202,4/1/20,6/30/20,OPEN,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,27300 IRIS AVENUE,MORENO VALLEY,92555,JULIE MILLER-PHIPPS,94,94,38,28,319,10,82,152,1377,38,212,156,2230,199,1849,2575818,20860856,465335,3815472,1466700,20907075,1049160,9020283,40210760,0
106340947,MERCY GENERAL HOSPITAL,20174,10/1/17,12/31/17,Open,Sacramento,2,311,Church,Comparable,916-453-4545,4001 J STREET,SACRAMENTO,95819,EDMUNDO CASTANEDA,432,394,394,1019,685,256,877,5399,3085,1355,3493,5510,2877,1089,7292,155032780,107604772,27546045,75697779,59134879,28517904,6458696,41078722,161152457,0
106094002,EL DORADO COUNTY MENTAL HEALTH - PHF,20201,1/1/20,3/31/20,OPEN,El Dorado,02 - Golden Empire,304,City/County,Psychiatric Health Facilities,530-621-6213,935-B SPRING STREET,PLACERVILLE,95667,ANNE BAKAR,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113132,0
106190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,20164,10/1/16,12/31/16,Open,Los Angeles,11,903,Non Profit Corp.,Comparable,(661) 253-8000,23845 MCBEAN PARKWAY,VALENCIA,91355,ROGER SEAVER,238,232,156,838,444,321,294,5240,2090,1268,985,5915,1562,1945,4910,75466840,37058310,15731334,16713293,30542128,18343576,9327901,22051804,81645195,0
106311000,SUTTER ROSEVILLE MEDICAL CENTER,20194,10/1/19,12/31/19,OPEN,Placer,02 - Golden Empire,309,Non Profit Corp.,Comparable,916-781-1000,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,BRIAN ALEXANDER,328,328,289,1918,694,333,572,10155,3222,1526,2392,4440,1615,1148,5016,156854716,54319489,29278114,39886099,76861051,24594859,6412441,27015938,184293244,0
106190673,SAN DIMAS COMMUNITY HOSPITAL,20192,4/1/19,6/30/19,Open,Los Angeles,11 - Los Angeles,917,Investor - Corp.,Comparable,909-599-6811,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,PARRISH SCARBORO,101,101,50,228,166,45,124,971,537,198,370,425,495,381,1550,10865237,5994410,2199375,3934027,2281550,2864471,1269201,5055350,13313610,0
106361144,CHINO VALLEY MEDICAL CENTER,20181,1/1/18,3/31/18,Open,San Bernardino,12,1207,Investor - Corp.,Comparable,909-464-8600,5451 WALNUT AVENUE,CHINO,91710,MIKE SARIAN,112,112,112,238,284,166,443,802,1085,474,1151,513,480,1482,5479,11222276,14610986,6840226,16583768,2687045,4073178,5324108,16430535,21632760,0
106454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,20173,7/1/17,9/30/17,Open,Shasta,1,209,Investor - Corp.,Comparable,(530) 246-9000,2801 EUREKA WAY,REDDING,96001,CHRIS JONES,88,88,74,222,1,0,63,4693,14,0,1620,583,0,0,1,34558061,103122,0,13685008,566180,0,0,1830,7314426,0
106560473,COMMUNITY MEMORIAL HOSPITAL OF SAN BUENAVENTURA,20174,10/1/17,12/31/17,Open,Ventura,10,809,Non Profit Corp.,Comparable,805-652-5001,147 N. BRENT STREET,VENTURA,93003,GARY WILDE,242,242,121,663,567,146,582,3309,2224,743,1236,20004,5945,6185,29374,47355612,39215239,7207685,17321525,41409709,26624833,4149856,34319792,107017515,0
106420491,LOMPOC VALLEY MEDICAL CENTER,20171,1/1/17,3/31/17,Open,Santa Barbara,10,805,District,Comparable,(805) 737-3300,1515 E. OCEAN AVENUE,LOMPOC,93436,JAMES RAGGIO,170,170,170,310,25,24,159,1995,192,57,6984,5231,189,472,5554,7199616,704638,293509,5092317,9333813,419470,653568,7943723,24405607,0
106430763,EL CAMINO HEALTH,20202,4/1/20,6/30/20,OPEN,Santa Clara,07 - Santa Clara,429,District,Comparable,650-940-7000,2500 GRANT ROAD,MOUNTAIN VIEW,94040,DAN WOODS,443,443,443,1213,374,86,243,6317,1818,428,941,9277,2561,612,1774,158641625,50862793,9583253,21683337,113081737,33875225,5295336,16356672,188705611,0
106504079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,20193,7/1/19,9/30/19,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,209-857-3300,1303 MABLE AVE,MODESTO,95355,SETH ROGERS,50,50,30,101,12,7,41,1234,159,135,546,0,0,0,0,3415148,404176,353350,1415024,0,0,0,0,4423375,0
106370755,PALOMAR HEALTH DOWNTOWN CAMPUS,20194,10/1/19,12/31/19,OPEN,San Diego,14 - San Diego/Imperial,1412,District,Comparable,760-739-3000,555 E. VALLEY PARKWAY,ESCONDIDO,92025,DIANE HANSEN,578,359,285,1335,1615,547,1032,5763,5832,1972,4223,14333,18805,3016,9614,137817928,145412020,44984958,82203954,50690201,69963842,15824696,50912694,149832304,0
106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,933,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,JULIE MILLER-PHIPPS,257,257,114,60,893,13,195,348,4439,77,705,407,10381,439,4336,8750455,77534172,2171665,11782531,4176695,97118448,3136084,20954328,130407576,0
106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,20171,1/1/17,3/31/17,Open,Santa Clara,7,431,Investor - Corp.,Comparable,(408) 259-5000,225 NORTH JACKSON AVENUE,SAN JOSE,95116,MICHAEL JOHNSON,264,264,264,1586,762,379,765,8845,3840,2383,3647,5056,2510,3298,13128,292969252,135790546,86544028,127177728,46735182,26851321,22853463,78178203,112286141,3128924
106130699,EL CENTRO REGIONAL MEDICAL CENTER,20173,7/1/17,9/30/17,Open,Imperial,14,1424,City/County,Comparable,(760) 339-7100,1415 ROSS AVENUE,EL CENTRO,92243,ADOLPHE EDWARD,161,161,161,487,37,122,357,2260,187,289,1157,16612,1163,2300,28748,24507252,2109515,5188723,12585822,47754763,3697822,5262879,44706322,35415435,0
106361458,COLORADO RIVER MEDICAL CENTER,20174,10/1/17,12/31/17,Open,San Bernardino,12,1215,Investor - Corp.,Comparable,760-326-7267,1401 BAILEY AVENUE,NEEDLES,92363,STEVE LOPEEZ,25,25,10,72,0,52,0,192,0,152,0,750,0,1161,0,963329,0,595809,0,1895755,0,2931371,0,2475759,0
