hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,20164,2016-10-01,2016-12-31,Open,Santa Cruz,8,703,Non Profit Corp.,Comparable,(831) 477-2200,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,LAWRENCE DEGHETALDI,30,30,13,41,9,18,53,100,21,48,142,736,137,12,188,2727178,618432,456745,1442056,8316867,1328157,84407,2986188,18090301,0
106100717,COMMUNITY REGIONAL MEDICAL CENTER - FRESNO,20184,2018-10-01,2018-12-31,Open,Fresno,09 - Central,605,Non Profit Corp.,Comparable,559-459-6000,2823 FRESNO STREET,FRESNO,93721,TIM A JOSLIN,909,909,734,2161,712,1640,3422,16195,5714,18442,18336,17916,9517,9162,45138,220917860,75611933,160860132,245609205,111505422,29472071,20898015,110396616,293541978,30844122
106154101,BAKERSFIELD HEART HOSPITAL,20164,2016-10-01,2016-12-31,Open,Kern,9,617,Investor - Corp.,Comparable,(661) 316-6000,3001 SILLECT AVENUE,BAKERSFIELD,93308,MICHELLE OXFORD,47,47,47,551,74,4,3,2182,293,17,11,2210,248,52,526,39517799,5305812,309302,196416,19358663,2170194,455826,4604466,16912459,110375
106301342,ST. JUDE MEDICAL CENTER,20182,2018-04-01,2018-06-30,Open,Orange,13 - Orange,1011,Church,Comparable,714-871-3280,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,BRIAN HELLELAND,320,320,243,1002,997,213,388,4669,4522,1069,1619,23873,28460,5808,10502,74978596,20913755,14597464,24639442,67005540,15159360,12367096,29896165,135408264,0
106301140,CHAPMAN GLOBAL MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Orange,13,1015,Investor - Corp.,Comparable,(714) 633-0011,2601 EAST CHAPMAN AVENUE,ORANGE,92869,SUZANNE RICHARDS,114,100,100,127,69,26,51,867,553,108,2530,427,212,202,734,6954920,4102926,804019,13075077,1588231,1089427,849820,2468905,10562148,162275
106190163,AURORA CHARTER OAK,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,127,207,181,246,0,2466,1500,1584,0,1530,454,0,0,3704375,2254425,2382075,0,732160,220800,0,0,10523718,356920
106190081,BEVERLY HOSPITAL,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,919,Non Profit Corp.,Comparable,323-726-1222,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,ALICE CHENG,202,167,120,480,552,240,865,2727,2282,950,3510,1368,1534,840,4138,22660298,22496857,6722297,24633260,7430050,10102098,1774873,11222325,47043061,1210923
106244027,MARIE GREEN PSYCHIATRIC CENTER - PHF,20173,2017-07-01,2017-09-30,Open,Merced,6,515,City/County,Psychiatric Health Facilities,(209) 381-6879,300 EAST 15TH STREET,MERCED,95340,"YVONNIA BROWN, MSW",16,16,16,0,0,0,70,0,0,0,355,0,0,0,0,0,0,0,860632,0,0,0,0,904270,0
106434138,ST. LOUISE REGIONAL HOSPITAL,20184,2018-10-01,2018-12-31,Open,Santa Clara,07 - Santa Clara,433,Non Profit Corp.,Comparable,408-848-2000,9400 NO NAME UNO,GILROY,95020,SR. MARGARET KEAVENEY,93,72,25,207,47,84,154,856,182,290,448,2707,440,1297,3495,22393365,5045515,6767617,9611025,15940997,3017909,7774938,16019563,25107573,0
106196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,20181,2018-01-01,2018-03-31,Open,Los Angeles,11,933,Non Profit Corp.,Comparable,562-933-5437,2801 ATLANTIC AVENUE,LONG BEACH,90806,JOHN BISHOP,357,357,226,4,7,1026,1657,29,23,7275,4843,12,19,8851,9216,337983,249101,98723639,56272227,17398,37071,14205077,10483389,92095031,0
106330120,THE BETTY FORD CENTER,20193,2019-07-01,2019-09-30,Open,Riverside,12 - Inland Counties,1105,Non Profit Corp.,Comparable,760-773-4100,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,CHRISTOPHER YADRON,100,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4993069,0
106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,20182,2018-04-01,2018-06-30,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,213-413-3000,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,RICHARD KIM,434,413,210,680,204,707,1156,4850,1167,3859,8109,1677,475,2420,4695,46942512,14253777,30844190,60569731,8424167,4013236,7926029,22964196,62365965,0
106190587,COLLEGE MEDICAL CENTER,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Comparable,562-997-2500,2776 PACIFIC AVENUE,LONG BEACH,90806,JOE AVELINO,221,221,221,292,155,1480,264,2123,852,11745,1117,650,300,292,1211,13369539,5248659,28930912,8294790,3853325,747657,993056,4888070,22730337,0
106361308,REDLANDS COMMUNITY HOSPITAL,20173,2017-07-01,2017-09-30,Open,San Bernardino,12,1209,Non Profit Corp.,Comparable,(909) 335-5501,350 TERRACINA BOULEVARD,REDLANDS,92373,JAMES R. HOLMES,229,229,195,382,807,248,526,1857,3360,1145,1763,6557,11378,1923,10062,34388986,64920447,13107708,30501121,20782017,42164295,4828915,25288116,79992777,922624
106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Ventura,10 - Santa Barbara/Ventura,813,Investor - Corp.,Comparable,805-370-4427,215 WEST JANSS ROAD,THOUSAND OAKS,91360,NATALIE MUSSI,382,341,341,1872,325,139,343,10258,1897,1108,1752,10109,1531,482,3138,288185592,54024709,20364017,46919391,90844782,19247194,4375327,24855299,87378606,0
106190462,AURORA LAS ENCINAS HOSPITAL,20181,2018-01-01,2018-03-31,Open,Los Angeles,11,911,Investor - Corp.,Comparable,626-795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TOM MAHLE,118,118,83,197,83,81,4,1705,660,478,25,508,55,0,0,2565525,970875,719075,37600,240640,24480,0,0,7337413,419920
106370033,"CASA PALMERA CARE CENTER, LLC",20201,2020-01-01,2020-03-31,OPEN,San Diego,14 - San Diego/Imperial,1416,Investor - Corp.,Comparable,858-481-4411,14750 EL CAMINO REAL,DEL MAR,92014,SCOTT CLARK,93,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880336,0
106344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY - SACRAMENTO,20202,2020-04-01,2020-06-30,OPEN,Sacramento,02 - Golden Empire,311,Investor - Corp.,Psychiatric Health Facilities,209-478-5291,"2600 STOCKTON BLVD, STE B",SACRAMENTO,95817,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172309,166575
106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,20201,2020-01-01,2020-03-31,OPEN,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,JULIE MILLER-PHIPPS,226,226,121,58,774,16,268,371,4174,166,1026,404,17121,462,6689,6899343,63760257,3979202,12651176,2229875,87037681,2108868,20940386,151055335,0
106560481,VENTURA COUNTY MEDICAL CENTER,20182,2018-04-01,2018-06-30,Open,Ventura,10 - Santa Barbara/Ventura,809,City/County,Comparable,805-652-6000,300 HILLMONT AVENUE,VENTURA,93003,KIM MILSTEIN,272,259,133,395,70,454,755,1806,365,2177,2645,5791,674,4646,19120,33561404,7152789,42476297,57665556,37128854,4005359,23638216,110122485,101611859,0
106260011,MAMMOTH HOSPITAL,20194,2019-10-01,2019-12-31,OPEN,Mono,12 - Inland Counties,1205,District,Comparable,760-924-4104,85 SIERRA PARK ROAD,MAMMOTH LAKES,93546,TOM PARKER,17,17,17,55,3,15,26,129,4,43,46,4117,187,1296,1967,4500509,94054,757815,1128525,4266975,300260,1802154,4014746,19546413,0
106374024,AURORA SAN DIEGO,20174,2017-10-01,2017-12-31,Open,San Diego,14,1412,Investor - Corp.,Comparable,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,80,80,74,59,53,47,0,764,496,262,0,288,122,0,0,1147425,746850,397125,0,146400,59040,0,0,6279241,211575
106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,20172,2017-04-01,2017-06-30,Open,Ventura,10,813,Investor - Corp.,Comparable,(805) 370-4427,215 WEST JANSS ROAD,THOUSAND OAKS,91360,NATALIE MUSSI,394,317,317,1822,232,137,303,10681,1160,917,1268,10415,1031,466,3096,271345801,36240899,19347345,28744824,74948853,12202189,3670886,20571004,79901030,0
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20184,2018-10-01,2018-12-31,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,337,337,276,1265,858,347,1283,6511,4150,2188,4750,19374,9130,3378,18296,177413715,119349088,46840923,116065199,76735786,36539577,14123989,81246911,142038344,5228076
106190240,LAKEWOOD REGIONAL MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,933,Investor - Corp.,Comparable,(562) 531-2550,3700 SOUTH STREET,LAKEWOOD,90712,TIMOTHY MENTON,172,172,110,614,663,115,417,3282,2633,828,1899,1936,1877,910,4727,66422574,71315282,11700897,37907164,17353818,30842529,5322746,30175741,47062374,0
106281078,ADVENTIST HEALTH ST. HELENA,20181,2018-01-01,2018-03-31,Open,Napa,3,407,Non Profit Corp.,Comparable,707-963-3611,10 WOODLAND ROAD,ST. HELENA,94574,STEVEN HERBER,151,151,81,575,37,145,181,3664,335,1111,764,8232,174,179,1628,91782151,10025822,8508150,15811965,69427408,2535905,1115058,13974117,58582959,0
106490964,HEALDSBURG DISTRICT HOSPITAL,20193,2019-07-01,2019-09-30,Open,Sonoma,03 - North Bay,401,District,Comparable,707-431-6500,1375 UNIVERSITY STREET,HEALDSBURG,95448,JOSEPH HARRINGTON,43,38,27,121,3,16,31,720,87,213,965,5186,672,262,1663,4557382,382064,1117095,4179902,9725583,754151,683714,3801522,15107392,0
106194967,STAR VIEW ADOLESCENT - PHF,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,931,Investor - Corp.,Psychiatric Health Facilities,310-221-6336,4025 WEST 226 STREET,TORRANCE,90505,KENT DUNLAP,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170281,0
106124004,SEMPERVIRENS - PHF,20172,2017-04-01,2017-06-30,Open,Humboldt,1,105,City/County,Psychiatric Health Facilities,(707) 445-7710,720 WOOD STREET,EUREKA,95501,EMI BOTZLER-RODGERS,16,16,16,49,0,0,0,559,0,0,0,0,0,0,0,955052,0,0,0,0,0,0,0,1550321,275597
106361768,PATTON STATE HOSPITAL,20202,2020-04-01,2020-06-30,OPEN,San Bernardino,12 - Inland Counties,1209,State,State Hospitals,909-425-7321,3102 E. HIGHLAND AVENUE,PATTON,92369,WILLIAM SUMMERS,1287,1499,1499,1,0,0,0,99267,0,0,0,0,0,0,0,51968463,0,0,0,0,0,0,0,98139625,0
106090793,BARTON MEMORIAL HOSPITAL,20173,2017-07-01,2017-09-30,Open,El Dorado,2,306,Non Profit Corp.,Comparable,(530) 541-3420,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,CLINT PURVANCE,111,111,111,172,32,40,87,585,175,116,253,2960,293,545,2421,12781140,2886811,3628942,4372249,17059336,2242291,2883393,12307214,39704098,0
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,20171,2017-01-01,2017-03-31,Open,Los Angeles,11,903,Church,Comparable,(818) 365-8051,15031 RINALDI STREET,MISSION HILLS,91345,"BERNARD KLEIN, MD",377,377,315,1023,478,586,1037,7789,2461,2981,4164,3548,4035,3678,15359,141625263,100357763,63643364,66534934,28097911,39735222,15400936,50874672,112557878,3486742
106190547,MONTEREY PARK HOSPITAL,20193,2019-07-01,2019-09-30,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,626-570-9000,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754-4780,PHILIP COHEN,101,101,50,146,158,185,594,732,659,625,2133,699,666,1090,3691,14880755,14499290,11540200,40767670,6924987,9685917,6679899,28643620,20419627,0
106190500,MARINA DEL REY HOSPITAL,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,927,Non Profit Corp.,Comparable,310-448-7800,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,MARK GAVENS,103,103,75,421,119,59,76,1526,408,191,332,3638,1115,1422,4572,28564090,6821430,2867770,4910608,11992501,4419076,2997772,9716516,26823025,0
106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Orange,13 - Orange,1017,Non Profit Corp.,Comparable,949-837-4500,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,MARCIA MANKER,248,248,136,712,931,47,151,2462,3298,254,668,24678,11112,877,2845,48273985,69337346,2950835,12558914,37368701,48401472,1541498,7766520,85209395,0
106190392,GOOD SAMARITAN HOSPITAL - LA,20174,2017-10-01,2017-12-31,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,213-977-2121,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,ANDREW LEEKA,408,313,171,824,435,655,522,4491,2186,3454,2721,3793,1097,1684,3473,97323608,46377805,43911791,51276109,27876708,9523026,8951964,22678172,77107933,0
106190812,VALLEY PRESBYTERIAN HOSPITAL,20164,2016-10-01,2016-12-31,Open,Los Angeles,11,905,Non Profit Corp.,Comparable,(818) 782-6600,15107 VANOWEN STREET,VAN NUYS,91405,GUSTAVO VALDESPINO,350,348,197,705,136,786,1370,5071,738,3624,5870,2976,578,5659,13765,49093076,8447325,31662227,54661084,9838352,1917622,8824174,29562625,94958303,0
106214034,NOVATO COMMUNITY HOSPITAL,20174,2017-10-01,2017-12-31,Open,Marin,4,405,Non Profit Corp.,Comparable,415-209-1300,180 ROWLAND WAY,NOVATO,94945,GRANT DAVIES,47,47,21,300,28,22,39,916,112,59,164,1303,120,148,1182,14774627,1443736,903554,2204923,13215505,1593609,820384,5053181,24038393,0
106301127,KINDRED HOSPITAL - BREA,20171,2017-01-01,2017-03-31,Open,Orange,13,1011,Investor - Corp.,Comparable,(714) 529-6842,875 NORTH BREA BOULEVARD,BREA,92821,DIANE ZEOLI,86,86,86,107,16,5,6,2866,808,454,753,0,0,0,0,14249419,2834509,311716,2922270,0,0,0,0,9265636,0
106190052,BARLOW RESPIRATORY HOSPITAL,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,(213) 250-4200,2000 STADIUM WAY,LOS ANGELES,90026,AMIT MOHAN,105,105,105,147,6,7,6,4472,187,321,180,0,0,0,0,70128909,2928175,6225600,3150565,0,0,0,0,16031190,0
106190555,CEDARS-SINAI MEDICAL CENTER,20181,2018-01-01,2018-03-31,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,310-423-5000,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,THOMAS M. PRISELAC,886,885,885,5536,586,647,767,32059,3767,4075,4660,74969,7505,6676,7748,1312313702,179885123,147399471,194357211,608356000,56884039,47214315,58313262,866116774,0
106040802,ORCHARD HOSPITAL,20171,2017-01-01,2017-03-31,Open,Butte,1,221,Non Profit Corp.,Comparable,(530) 846-5671,240 SPRUCE STREET,GRIDLEY,95948,WADE STURGEON,45,45,30,51,0,58,0,1073,0,1228,0,5965,0,6822,0,1596565,0,1825982,0,3993919,0,4567821,0,6318695,974716
106190198,LOS ANGELES COMMUNITY HOSPITAL,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,323-267-0477,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,DAVID TOPPER,324,324,172,671,160,463,1501,3191,886,2681,8619,399,133,567,1467,22417464,8426751,12075004,77683069,2283850,987504,1851028,6960554,35305057,0
106301297,PLACENTIA LINDA HOSPITAL,20172,2017-04-01,2017-06-30,Open,Orange,13,1011,Investor - Corp.,Comparable,(714) 993-2000,1301 NORTH ROSE DRIVE,PLACENTIA,92870,CHRISTINA OH,114,114,29,226,183,22,118,816,604,69,413,2234,1883,542,2843,18812472,15222468,1597669,9528712,15139453,18117820,3531416,21972680,21522179,0
106010735,ALAMEDA HOSPITAL,20164,2016-10-01,2016-12-31,Open,Alameda,5,417,Non Profit Corp.,Comparable,(510) 437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,DELVECCHIO FINLEY,251,247,247,305,41,70,90,4178,506,12198,471,2021,245,206,1786,29344403,3428260,19318583,6599221,11495256,1345181,935692,9143215,18859779,0
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,903,Church,Comparable,818-365-8051,15031 RINALDI STREET,MISSION HILLS,91345,"BERNARD KLEIN, M.D.",377,377,315,891,1019,501,989,6803,4846,2959,4695,2595,3676,2975,13393,117349240,105186264,48029240,79929300,25787769,44014491,13318706,53355285,124553141,4106233
106190818,USC VERDUGO HILLS HOSPITAL,20172,2017-04-01,2017-06-30,Open,Los Angeles,11,937,Non Profit Corp.,Comparable,(818) 790-7100,1812 VERDUGO BOULEVARD,GLENDALE,91208,KEITH HOBBS,158,158,92,732,226,30,128,4483,1197,137,507,5407,664,247,1654,27262615,8192609,1248637,3624066,17177464,5161949,786734,2283430,28790619,0
106190958,METROPOLITAN STATE HOSPITAL,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,921,State,State Hospitals,562-863-7011,11401 BLOOMFIELD AVENUE,NORWALK,90650,WILLIAM SILVA,1106,826,826,69,0,0,0,33247,0,0,0,0,0,0,0,22032115,0,0,0,0,0,0,0,48279014,0
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,903,Church,Comparable,(818) 365-8051,15031 RINALDI STREET,MISSION HILLS,91345,"BERNARD KLEIN, MD",377,377,315,895,389,577,1019,7087,1949,3326,4653,3731,4099,3017,13714,122836744,85519349,54051205,73071379,26869508,39291535,14068571,52795494,119280561,4070563
106104047,FRESNO SURGICAL HOSPITAL,20164,2016-10-01,2016-12-31,Open,Fresno,9,605,Investor - Ptnr.,Comparable,(559) 431-8000,6125 NORTH FRESNO STREET,FRESNO,93710,KRISTINE KASSAHN,27,27,27,213,35,0,14,355,58,0,15,1736,325,21,542,10829524,1670517,0,462819,17454710,3734857,199776,5972251,17894936,0
106171049,ADVENTIST HEALTH CLEARLAKE,20184,2018-10-01,2018-12-31,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,707-995-5820,15630 18TH AVENUE,CLEARLAKE,95422,DAVID SANTOS,25,25,19,167,5,17,115,789,40,52,317,19243,238,6233,19048,8832982,361755,743453,4142129,19390244,446486,3527397,17591321,23928177,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,20202,2020-04-01,2020-06-30,OPEN,Imperial,14 - San Diego/Imperial,1424,District,Comparable,760-351-3333,207 WEST LEGION ROAD,BRAWLEY,92227,LAWRENCE LEWIS,107,107,91,223,73,93,361,1659,431,435,1416,8598,1687,1622,16016,11755350,3061912,3664612,9491459,15135974,3135754,2426410,17459980,31035711,3599257
106370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,20183,2018-07-01,2018-09-30,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,858-576-1700,3020 CHILDREN'S WAY,SAN DIEGO,92123,"DONALD KEARNS, MD",524,444,338,11,0,1321,1190,87,0,11034,2541,166,0,13781,35854,1488939,0,201115507,36623749,851327,0,42780539,72774358,187024439,0
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,20202,2020-04-01,2020-06-30,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Kaiser Foundation Health,510-987-4960,4501 SAND CREEK ROAD,ANTIOCH,94531,THOMAS HANENBURG,150,150,65,86,556,25,150,377,2206,114,506,295,4919,291,2138,6515817,43654056,2218348,8341884,2735063,37249334,2445154,12613900,92517486,0
106331312,RIVERSIDE COMMUNITY HOSPITAL,20171,2017-01-01,2017-03-31,Open,Riverside,12,1111,Investor - Ptnr.,Comparable,(951) 788-3000,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,PATRICK BRILLIANT,373,373,373,1181,1299,758,1943,7655,6641,3691,6104,4785,5086,3127,17147,182075502,200969827,67661777,149941531,45336696,67423179,18624848,112151915,109774079,4061521
106420491,LOMPOC VALLEY MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,District,Comparable,805-737-3300,1515 E. OCEAN AVENUE,LOMPOC,93436,STEPHEN POPKIN,170,170,170,229,17,18,153,1512,160,173,6465,5901,336,473,5870,6298231,422912,334288,5316376,11408418,720150,791061,9570605,26371553,0
106391056,SUTTER TRACY COMMUNITY HOSPITAL,20194,2019-10-01,2019-12-31,OPEN,San Joaquin,06 - North San Joaquin,509,Non Profit Corp.,Comparable,209-835-1500,1420 NORTH TRACY BOULEVARD,TRACY,95376,DAVID THOMPSON,77,77,39,334,95,71,144,1403,328,105,394,1215,381,660,3795,20663614,4974234,3908866,7170196,14703190,4632931,2661118,17931881,32769091,0
106430883,SANTA CLARA VALLEY MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Santa Clara,07 - Santa Clara,431,City/County,Comparable,408-885-5000,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,PAUL LORENZ,1182,1141,524,2119,684,1651,2775,12872,3933,9215,12208,41793,14209,45500,107965,240492940,70146381,175259847,246254461,159171089,44972880,105365879,271319911,571757787,0
106034002,SUTTER AMADOR HOSPITAL,20183,2018-07-01,2018-09-30,Open,Amador,06 - North San Joaquin,501,Non Profit Corp.,Comparable,209-223-7500,200 MISSION BOULEVARD,JACKSON,95642,ANNE PLATT,52,52,28,304,54,29,104,1121,244,62,328,1708,248,279,1718,17197436,3058797,825243,5029289,17626542,2410341,1288469,7199406,21456633,0
106141273,NORTHERN INYO HOSPITAL,20202,2020-04-01,2020-06-30,OPEN,Inyo,12 - Inland Counties,1203,District,Comparable,760-873-5811,150 PIONEER LANE,BISHOP,93514,KELLI DAVIS,25,25,19,78,6,12,27,305,22,31,79,4943,190,573,2051,3041363,183332,250886,668537,9568754,430320,1490755,3197220,20312833,0
106190661,SILVER LAKE MEDICAL CENTER,20172,2017-04-01,2017-06-30,Open,Los Angeles,11,925,Investor - Corp.,Comparable,(213) 989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,MICHAEL PHILLIPS,234,211,211,793,79,656,68,6530,539,4633,458,596,266,120,667,26032458,2334834,15909516,3018335,2304170,297253,245736,1318740,16611793,0
106220733,JOHN C. FREMONT HEALTHCARE DISTRICT,20193,2019-07-01,2019-09-30,Open,Mariposa,09 - Central,603,District,Comparable,209-966-3631,5189 HOSPITAL RD.,MARIPOSA,95338,MATTHEW MATTHIESSEN,34,33,33,58,0,10,0,327,0,2210,0,5715,0,2741,0,1234356,0,1097883,0,3963708,0,251291,0,6570830,762579
106194219,KECK HOSPITAL OF USC,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,800-872-2273,1500 SAN PABLO STREET,LOS ANGELES,90033,RICHARD PINEDA,401,350,236,1077,376,172,478,7194,2479,1695,3976,34183,5576,1622,4704,185676376,77928919,39423573,111133191,161745343,27040957,8695784,31331281,290058810,0
106331164,DESERT REGIONAL MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Riverside,12 - Inland Counties,1105,Investor - Corp.,Comparable,760-323-6511,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,MICHELE FINNEY,385,367,273,922,1216,565,1145,5074,5003,4044,4491,7019,5081,3286,13712,144123848,153985617,106120495,140508035,65262301,55178748,24002796,88574510,129745417,0
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,909-865-9500,1798 NORTH GAREY AVENUE,POMONA,91767,RICHARD YOCHUM,412,390,300,691,895,818,1533,3213,4255,4645,6334,11663,19347,7408,24905,123166940,161520594,128441395,186548137,61463671,102018808,32646103,113546899,145476952,0
106361110,BEAR VALLEY COMMUNITY HOSPITAL,20171,2017-01-01,2017-03-31,Open,San Bernardino,12,1217,District,Comparable,(909) 866-6501,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,JOHN P. FRIEL,30,30,26,25,3,15,2,493,11,1488,7,2163,791,6579,367,562461,62894,842282,31179,1901246,1231381,3229084,910473,5511204,0
106474007,FAIRCHILD MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Siskiyou,1,203,Non Profit Corp.,Comparable,(530) 842-4121,444 BRUCE STREET,YREKA,96097,JONATHON ANDRUS,25,25,25,144,0,140,0,477,0,411,0,11791,0,4391,0,6977340,0,4116258,0,12908363,0,9001999,0,19475738,0
106400683,ATASCADERO STATE HOSPITAL,20164,2016-10-01,2016-12-31,Open,San Luis Obispo,8,801,State,State Hospitals,(805) 468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,1275,1184,1184,298,0,0,0,103262,0,0,0,0,0,0,0,53694847,0,0,0,0,0,0,0,111942429,0
106150706,DELANO REGIONAL MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Kern,9,617,Non Profit Corp.,Comparable,(661) 725-4800,1401 GARCES HIGHWAY,DELANO,93215,BAHRAM GHAFFARI,156,156,156,172,29,109,307,2933,372,1853,913,2376,541,3304,16552,4049844,1464960,13112564,5460923,3545230,731981,2438321,11299819,17852338,0
106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER - TORRANCE,20182,2018-04-01,2018-06-30,Open,Los Angeles,11 - Los Angeles,931,Non Profit Corp.,Comparable,310-540-7676,4101 TORRANCE BOULEVARD,TORRANCE,90503,MARY KINGSTON,442,418,418,1001,1320,335,659,5652,7833,1581,2208,9145,4968,1353,7585,87326825,92136491,23530872,36109368,38716852,24954272,7858032,30446435,97864311,2874770
106330120,THE BETTY FORD CENTER,20174,2017-10-01,2017-12-31,Open,Riverside,12,1105,Non Profit Corp.,Comparable,760-773-4100,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,CHRISTOPHER YADRON,100,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620414,0
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,20181,2018-01-01,2018-03-31,Open,Los Angeles,11,921,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,9333 IMPERIAL HIGHWAY,DOWNEY,90242,JULIE MILLER-PHIPPS,352,352,178,120,1313,53,361,511,5550,269,1241,574,12825,846,7848,0,0,0,0,0,0,0,0,153742660,0
