facility_id,position,productive_hours,productive_hours_per_patient
106150737,General Services Cost Centers,82946,1.59
106190541,Licensed Vocational Nurse,5659,0.37
106190198,Fiscal Services Cost Centers,38716,0.67
106190818,Registered Nurse,281477,6.08
106100697,Aides & Orderlies,106980,1.68
106344017,Administrative Services Cost Centers,53663,2.22
106230949,Fiscal Services Cost Centers,41111,4.3
106190328,Management & Supervision,35870,3.06
106070990,Registered Nurse,939369,16.11
106190468,Other,0,0.0
106150722,Environmental & Food Services,207279,2.24
106270875,Clerical & Other Administrative,444990,7.31
106190163,Aides & Orderlies,85496,2.28
106410804,Contracted Other,3596,0.12
106400548,Environmental & Food Services,10669,0.31
106410782,Administrative Services Cost Centers,154566,0.57
106231396,Fiscal Services Cost Centers,63567,1.91
106300032,Fiscal Services Cost Centers,342850,3.97
106274043,Contracted Other,102464,2.3
106190434,Environmental & Food Services,0,0.0
106420493,Other,1987,0.02
106474007,Daily Cost Centers,87977,6.93
106374024,Management & Supervision,27458,0.98
106190796,Environmental & Food Services,482996,2.16
106014207,Ancillary Cost Centers,0,0.0
106220733,Management & Supervision,41979,1.05
106301155,Contracted Registry Nursing,6439,0.16
106201281,Aides & Orderlies,182131,3.91
106190522,Education Cost Centers,6311,0.09
106190298,General Services Cost Centers,163680,5.35
106270875,General Services Cost Centers,806942,10.92
106480989,Ancillary Cost Centers,428096,8.53
106361458,Environmental & Food Services,10512,2.3
106190066,Environmental & Food Services,93207,3.03
106370694,Ambulatory Cost Centers,621238,2.74
106281266,General Services Cost Centers,0,0.0
106430905,Technician & Specialist,2986432,11.55
106304159,Administrative Services Cost Centers,31754,4.1
106361768,Daily Cost Centers,0,0.0
106344011,Registered Nurse,0,0.0
106394003,Contracted Registry Nursing,0,0.0
106104062,Aides & Orderlies,93445,3.11
106191450,Clerical & Other Administrative,0,0.0
106362041,Environmental & Food Services,140248,1.64
106334018,Aides & Orderlies,41792,2.23
106154147,Education Cost Centers,0,0.0
106071018,Clerical & Other Administrative,182435,2.87
106450940,Daily Cost Centers,386608,9.13
106370977,Other,30551,0.28
106190818,Ambulatory Cost Centers,56213,1.01
106191227,Contracted Registry Nursing,101456,0.63
106361246,Licensed Vocational Nurse,447330,1.58
106190631,Registered Nurse,1068237,8.13
106190766,Management & Supervision,36751,3.29
106191216,Administrative Services Cost Centers,140841,3.96
106121080,Administrative Services Cost Centers,252267,4.44
106490919,Registered Nurse,428415,11.41
106340951,Daily Cost Centers,708864,5.15
106331288,General Services Cost Centers,49941,4.77
106334457,Clerical & Other Administrative,6207,1.51
106370730,Ancillary Cost Centers,565823,5.27
106380857,Other,1266249,25.09
106301342,Aides & Orderlies,573349,3.89
106361105,Fiscal Services Cost Centers,53157,3.3
106190758,Licensed Vocational Nurse,27322,0.24
106190400,Contracted Registry Nursing,34109,0.21
106370759,Clerical & Other Administrative,277271,4.3
106190555,General Services Cost Centers,3464117,9.31
106301248,Ancillary Cost Centers,515718,7.55
106370875,Clerical & Other Administrative,510212,3.83
106190081,General Services Cost Centers,271712,5.42
106344188,Contracted Other,0,0.0
106190517,Licensed Vocational Nurse,30480,0.38
106150737,Clerical & Other Administrative,64452,1.36
106194967,Other,0,0.0
106105051,Contracted Other,0,0.0
106481357,Contracted Registry Nursing,23457,0.55
106281266,Contracted Registry Nursing,0,0.0
106190756,Other,0,0.0
106070934,Ancillary Cost Centers,271831,6.07
106201281,Contracted Registry Nursing,2228,0.05
106034002,Clerical & Other Administrative,76636,4.62
106211006,Ambulatory Cost Centers,120291,1.88
106420483,Ancillary Cost Centers,171690,6.89
106190630,Management & Supervision,381728,2.78
106400683,Environmental & Food Services,0,0.0
106410891,Fiscal Services Cost Centers,43249,1.27
106540798,General Services Cost Centers,324015,4.31
106370782,Contracted Registry Nursing,84172,0.36
106190859,Environmental & Food Services,73054,1.25
106301304,Ambulatory Cost Centers,0,0.0
106190680,Daily Cost Centers,717515,7.46
106431013,Education Cost Centers,0,0.0
106190547,Administrative Services Cost Centers,64888,2.68
106010739,Contracted Registry Nursing,29226,0.17
106331326,Daily Cost Centers,193725,6.9
106194967,Registered Nurse,9881,1.97
106190034,General Services Cost Centers,789589,5.89
106014034,Environmental & Food Services,38303,1.08
106190434,Other,1381381,32.22
106191228,Technician & Specialist,1958039,7.08
106370705,Registered Nurse,140163,2.51
106190200,Management & Supervision,66488,1.05
106301155,General Services Cost Centers,55150,1.26
106196405,Fiscal Services Cost Centers,64801,1.28
106301234,Aides & Orderlies,20668,0.93
106370787,Environmental & Food Services,44210,2.64
106231396,Contracted Registry Nursing,9093,0.36
106370787,Registered Nurse,199392,6.57
106392287,Clerical & Other Administrative,134240,4.7
106204019,Contracted Registry Nursing,21301,0.18
106210992,Licensed Vocational Nurse,0,0.0
106450936,Management & Supervision,36744,0.55
106190020,Contracted Other,4591,0.13
106281047,Environmental & Food Services,131858,2.14
106240924,Fiscal Services Cost Centers,23945,1.38
106231396,Daily Cost Centers,182666,7.16
106301140,Registered Nurse,114833,3.82
106010782,Administrative Services Cost Centers,4330,0.41
106190240,Technician & Specialist,230122,4.34
106010846,Education Cost Centers,311792,1.84
106154160,Contracted Other,0,0.0
106364050,Daily Cost Centers,169976,5.27
106104047,General Services Cost Centers,94767,12.87
106154022,Ambulatory Cost Centers,15209,0.74
106340951,Education Cost Centers,41628,0.3
106190712,Aides & Orderlies,0,0.0
106454012,Aides & Orderlies,58033,2.07
106154022,Other,359,0.02
106514030,Management & Supervision,23710,7.97
106331152,General Services Cost Centers,238795,3.4
106560838,Registered Nurse,8131,1.01
106361768,Education Cost Centers,0,0.0
106500967,Contracted Other,925,0.01
106100717,Contracted Other,20384,0.06
106190462,Ambulatory Cost Centers,23141,1.06
106300032,Management & Supervision,414312,4.83
106040962,Management & Supervision,196915,1.79
106331226,Administrative Services Cost Centers,21180,2.24
106394009,Licensed Vocational Nurse,12287,0.37
106190307,Aides & Orderlies,71884,2.15
106374055,Other,41298,0.41
106190232,Licensed Vocational Nurse,51028,1.06
106190317,Registered Nurse,14967,0.6
106281078,Ancillary Cost Centers,187900,6.07
106370771,Environmental & Food Services,405164,4.11
106190200,Aides & Orderlies,152612,1.89
106190708,Management & Supervision,60470,2.54
106191450,Ancillary Cost Centers,257508,5.02
106040962,General Services Cost Centers,381361,3.47
106410804,General Services Cost Centers,182078,6.29
106190034,Clerical & Other Administrative,730976,5.21
106370787,Registered Nurse,199465,6.02
106361323,Administrative Services Cost Centers,179477,1.92
106540734,General Services Cost Centers,921947,4.64
106190500,Ambulatory Cost Centers,102708,4.5
106361266,Registered Nurse,25583,1.05
106090793,Daily Cost Centers,228701,3.8
106121031,Registered Nurse,18449,1.69
106540734,Contracted Registry Nursing,21325,0.1
106430905,Contracted Registry Nursing,134724,0.58
106301205,Education Cost Centers,0,0.0
106074097,Technician & Specialist,41446,1.73
106430837,Contracted Other,39674,0.48
106190148,Environmental & Food Services,0,0.0
106361370,Ambulatory Cost Centers,75428,2.19
106334487,General Services Cost Centers,1194230,7.45
106094002,Ancillary Cost Centers,0,0.0
106434153,Fiscal Services Cost Centers,0,0.0
106190782,Registered Nurse,20280,1.31
106190522,Clerical & Other Administrative,289467,4.32
106374094,Contracted Other,9848,0.37
106190521,Contracted Other,24997,0.4
106331288,Administrative Services Cost Centers,47700,5.42
106191014,Other,0,0.0
106491267,General Services Cost Centers,0,0.0
106190859,Education Cost Centers,0,0.0
106190200,Ancillary Cost Centers,279251,3.83
106190696,Management & Supervision,62883,1.1
106304426,General Services Cost Centers,0,0.0
106190555,Environmental & Food Services,1323958,3.62
106190429,Licensed Vocational Nurse,3424,0.03
106364121,Environmental & Food Services,0,0.0
106361110,Ancillary Cost Centers,43450,1.24
106190661,Other,0,0.0
106121031,Licensed Vocational Nurse,9496,0.69
106470871,General Services Cost Centers,82909,10.36
106370652,Clerical & Other Administrative,70560,1.68
106190315,Environmental & Food Services,73834,1.0
106450936,Clerical & Other Administrative,80462,1.23
106331288,General Services Cost Centers,23838,2.54
106190184,Daily Cost Centers,401520,6.66
106380868,Licensed Vocational Nurse,5908,0.55
106190470,Technician & Specialist,799675,5.95
106350784,Registered Nurse,148241,1.72
106470871,General Services Cost Centers,85196,2.53
106194967,Contracted Other,1218,0.25
106560501,Management & Supervision,48029,1.1
106190184,Environmental & Food Services,0,0.0
106500967,Licensed Vocational Nurse,29274,0.26
106190756,Licensed Vocational Nurse,0,0.0
106190766,Aides & Orderlies,43440,2.38
106191216,Other,0,0.0
106104089,Clerical & Other Administrative,0,0.0
106301304,Management & Supervision,14152,1.36
106060870,Fiscal Services Cost Centers,20745,2.03
106380939,Licensed Vocational Nurse,84188,0.38
106361458,Ancillary Cost Centers,28238,5.61
106540734,Ancillary Cost Centers,1218265,6.13
106361318,Administrative Services Cost Centers,201155,2.08
106410891,Daily Cost Centers,344726,7.4
106361144,Contracted Registry Nursing,12039,0.51
106301380,Contracted Other,141,0.0
106010776,Technician & Specialist,1266323,14.22
106150737,Daily Cost Centers,115359,2.22
106434051,Aides & Orderlies,29884,3.37
106400548,Ambulatory Cost Centers,97117,2.88
106190782,Ambulatory Cost Centers,0,0.0
106240924,Administrative Services Cost Centers,66538,3.84
106291053,Licensed Vocational Nurse,9863,0.25
106340913,Contracted Registry Nursing,3900,0.09
106190449,Clerical & Other Administrative,76505,1.3
106190587,Management & Supervision,141701,3.67
106184008,Registered Nurse,56891,4.62
106190522,Technician & Specialist,449710,6.1
106190547,Aides & Orderlies,22984,0.94
106150788,Administrative Services Cost Centers,281319,3.2
106190525,Daily Cost Centers,1522322,9.66
106331168,Other,191677,1.66
106340947,Education Cost Centers,43263,0.38
106331194,Education Cost Centers,0,0.0
106190434,Contracted Registry Nursing,124499,2.9
106400466,Ancillary Cost Centers,95732,8.97
106514033,Clerical & Other Administrative,0,0.0
106300032,Administrative Services Cost Centers,440868,5.26
106571086,Contracted Other,27290,0.66
106420493,Environmental & Food Services,174879,1.37
106194967,General Services Cost Centers,0,0.0
106070990,Technician & Specialist,0,0.0
106190878,Other,141529,1.11
106390923,Environmental & Food Services,163379,2.78
106190859,Ancillary Cost Centers,426242,7.41
106574010,Technician & Specialist,168656,9.53
106190052,Administrative Services Cost Centers,60158,2.54
106430837,Registered Nurse,686431,8.29
106330120,Clerical & Other Administrative,53837,1.36
106484028,General Services Cost Centers,1778,0.46
106190470,Ancillary Cost Centers,915281,7.04
106105051,Clerical & Other Administrative,0,0.0
106300032,Ambulatory Cost Centers,414359,4.83
106364014,General Services Cost Centers,41730,1.11
106330120,Registered Nurse,19264,0.47
106190256,Environmental & Food Services,73605,2.16
106160787,Education Cost Centers,11577,0.74
106430905,Contracted Other,14030,0.06
106190812,Other,121766,1.33
106190782,General Services Cost Centers,6329,0.41
106190380,Ancillary Cost Centers,119694,2.97
106190754,Contracted Registry Nursing,82201,0.54
106321016,Registered Nurse,16954,0.71
106454013,Daily Cost Centers,24500,18.48
106331312,Environmental & Food Services,252052,1.85
106430883,Contracted Other,18927,0.09
106270744,Other,276082,3.63
106190352,Contracted Other,1742,0.07
106190522,Administrative Services Cost Centers,205034,2.76
106070988,General Services Cost Centers,716895,5.99
106380939,General Services Cost Centers,1080260,4.93
106190541,Technician & Specialist,44212,4.64
106400524,Aides & Orderlies,41946,1.31
106190298,Technician & Specialist,144128,4.6
106074097,Other,1423228,48.33
106190382,Fiscal Services Cost Centers,135155,1.11
106390923,Education Cost Centers,0,0.0
106361308,Aides & Orderlies,183224,2.23
106154022,Daily Cost Centers,168890,8.17
106040802,Ambulatory Cost Centers,41263,1.65
106331194,Licensed Vocational Nurse,26391,0.34
106301357,Other,0,0.0
106190184,Licensed Vocational Nurse,84007,1.17
106191227,Licensed Vocational Nurse,305252,1.72
106450940,Administrative Services Cost Centers,102765,2.43
106090793,Environmental & Food Services,89885,1.49
106190708,Environmental & Food Services,65949,2.48
106121051,Management & Supervision,94539,7.63
106560529,Environmental & Food Services,163229,2.03
106160725,Licensed Vocational Nurse,21307,0.26
106190754,Environmental & Food Services,278411,1.99
106344114,Management & Supervision,0,0.0
106250956,Ancillary Cost Centers,21502,0.5
106420514,Administrative Services Cost Centers,480751,4.23
106331168,Technician & Specialist,1207713,9.59
106410806,Aides & Orderlies,71890,2.91
106370714,Education Cost Centers,128,0.0
106311000,Administrative Services Cost Centers,162801,1.46
106450936,Licensed Vocational Nurse,18631,0.28
106344021,Contracted Registry Nursing,0,0.0
106454013,Environmental & Food Services,16539,9.82
106190547,Management & Supervision,24202,0.99
106196404,Contracted Registry Nursing,0,0.0
106190857,Daily Cost Centers,67918,6.47
106190170,Other,510760,4.16
106334048,Management & Supervision,0,0.0
106190052,Administrative Services Cost Centers,57304,2.38
106211006,Other,150195,2.24
106410852,Contracted Registry Nursing,96979,0.69
106231013,Other,9708,0.61
106301342,Daily Cost Centers,1229287,8.35
106420514,General Services Cost Centers,815058,7.13
106374055,Contracted Registry Nursing,88116,1.01
106430705,Management & Supervision,134188,1.75
106240942,Technician & Specialist,427355,5.97
106560525,Licensed Vocational Nurse,31489,0.68
106361318,Registered Nurse,902736,9.81
106301262,Clerical & Other Administrative,561575,4.47
106364231,Education Cost Centers,351624,1.91
106191216,Contracted Registry Nursing,27113,0.76
106040875,Education Cost Centers,0,0.0
106500852,Daily Cost Centers,1219409,9.06
106420522,General Services Cost Centers,11437,2.41
106334487,Contracted Registry Nursing,316125,1.97
106331312,Registered Nurse,1240254,8.8
106340913,Registered Nurse,613213,14.3
106150761,Fiscal Services Cost Centers,248850,3.36
106150706,Ambulatory Cost Centers,92646,1.97
106130699,Clerical & Other Administrative,290708,5.95
106190547,Registered Nurse,173920,7.1
106301262,Ancillary Cost Centers,961607,6.93
106370782,Aides & Orderlies,787242,2.9
106430905,Administrative Services Cost Centers,1642509,6.35
106154160,Aides & Orderlies,26738,6.99
106190317,Administrative Services Cost Centers,32138,1.27
106410891,Management & Supervision,110105,2.12
106541123,Contracted Other,0,0.0
106190449,Fiscal Services Cost Centers,75460,1.28
106190081,Daily Cost Centers,286840,5.58
106190352,Ambulatory Cost Centers,44841,1.84
106571086,Aides & Orderlies,41329,1.03
106141338,Contracted Registry Nursing,7223,0.24
106191014,Other,0,0.0
106291023,General Services Cost Centers,192939,4.73
106304113,Environmental & Food Services,0,0.0
106190696,Administrative Services Cost Centers,71299,1.25
106331312,Environmental & Food Services,240270,1.74
106332172,Fiscal Services Cost Centers,8546,0.71
106560492,Other,0,0.0
106410782,Clerical & Other Administrative,459454,1.69
106332172,General Services Cost Centers,23427,1.92
106010987,Aides & Orderlies,130171,1.59
106301188,Licensed Vocational Nurse,47386,0.78
106500852,Other,50805,0.38
106434051,Environmental & Food Services,18964,2.14
106400524,Ancillary Cost Centers,350326,10.07
106370694,Management & Supervision,180295,1.17
106434220,Administrative Services Cost Centers,8529,1.88
106281266,Fiscal Services Cost Centers,0,0.0
106364231,Registered Nurse,1432859,7.76
106190522,Licensed Vocational Nurse,22222,0.3
106190708,Aides & Orderlies,98902,2.8
106160787,Contracted Other,0,0.0
106370771,General Services Cost Centers,762060,7.42
106190323,General Services Cost Centers,384464,2.59
106071018,General Services Cost Centers,419556,6.41
106150706,Ambulatory Cost Centers,91816,1.77
106194219,Clerical & Other Administrative,713243,7.84
106190517,Other,103368,1.34
106410817,Technician & Specialist,529607,4.15
106301297,Contracted Registry Nursing,11980,0.46
106190184,Ancillary Cost Centers,2185,0.04
106190431,Environmental & Food Services,0,0.0
106320986,Aides & Orderlies,20599,3.03
106190449,General Services Cost Centers,143953,2.44
106190681,Aides & Orderlies,964,0.57
106184008,Clerical & Other Administrative,67966,5.51
106010739,Other,4902,0.03
106420522,Ancillary Cost Centers,43939,9.62
106190232,Ambulatory Cost Centers,32537,0.7
106190859,Ambulatory Cost Centers,92601,1.72
106301097,Fiscal Services Cost Centers,31131,1.41
106141338,Registered Nurse,6660,0.25
106361318,Environmental & Food Services,298655,3.24
106574010,Aides & Orderlies,21076,1.15
106190053,Aides & Orderlies,82215,1.06
106361166,Other,12207,0.65
106370673,Other,317587,2.18
106301234,Other,1969,0.09
106190232,Environmental & Food Services,34319,0.76
106301317,Administrative Services Cost Centers,407930,3.83
106014034,Management & Supervision,49584,1.44
106334457,Administrative Services Cost Centers,9152,2.23
106371394,Environmental & Food Services,0,0.0
106454013,Licensed Vocational Nurse,3497,2.08
106194219,Aides & Orderlies,239692,3.14
106361370,Registered Nurse,287905,8.37
106190930,Contracted Registry Nursing,14852,0.53
106361144,Registered Nurse,248167,11.14
106340947,Contracted Other,10559,0.09
106481357,Contracted Other,12354,0.21
106231396,Management & Supervision,105768,3.17
106370714,Registered Nurse,1926667,10.81
106150706,Management & Supervision,58461,1.23
106190930,Administrative Services Cost Centers,56569,2.0
106190468,Contracted Other,8947,0.18
106160787,General Services Cost Centers,181018,5.37
106190555,Ancillary Cost Centers,4909309,12.79
106190673,Licensed Vocational Nurse,15969,0.86
106392232,Contracted Registry Nursing,6322,0.55
106370780,Registered Nurse,995813,9.37
106124004,Contracted Registry Nursing,0,0.0
106380868,Management & Supervision,30033,2.8
106340913,Clerical & Other Administrative,0,0.0
106190198,Education Cost Centers,0,0.0
106190052,Technician & Specialist,126103,5.33
106340950,Contracted Registry Nursing,62909,0.51
106150722,Licensed Vocational Nurse,12807,0.13
106270744,Administrative Services Cost Centers,256995,3.38
106160787,Ancillary Cost Centers,135815,4.04
106160787,Fiscal Services Cost Centers,89292,2.66
106434218,Fiscal Services Cost Centers,1495,0.2
106334457,Education Cost Centers,0,0.0
106430705,Contracted Registry Nursing,30224,0.4
106320986,Education Cost Centers,0,0.0
106331293,Registered Nurse,422022,8.26
106340950,Ambulatory Cost Centers,499262,3.68
106414018,Education Cost Centers,0,0.0
106100899,Daily Cost Centers,1402367,8.43
106196405,Ambulatory Cost Centers,151762,2.62
106450949,Technician & Specialist,562339,6.76
106171395,Education Cost Centers,0,0.0
106521041,Clerical & Other Administrative,112746,5.28
106450949,Other,180343,2.14
106190184,Ambulatory Cost Centers,209408,3.06
106190758,Administrative Services Cost Centers,389391,3.6
106105051,Environmental & Food Services,0,0.0
106281047,Aides & Orderlies,148188,2.4
106410782,Other,227734,0.84
106481015,Daily Cost Centers,161347,6.77
106231396,Environmental & Food Services,102259,3.68
106050932,Aides & Orderlies,8341,0.8
106574010,Registered Nurse,202594,11.1
106150736,Education Cost Centers,9002,0.1
106301262,Registered Nurse,1103461,8.21
106301098,Management & Supervision,172549,2.16
106190534,Daily Cost Centers,359508,7.58
106010856,Ancillary Cost Centers,424773,5.68
106190534,Aides & Orderlies,119653,2.8
106010858,Ancillary Cost Centers,277041,5.59
106444012,Education Cost Centers,0,0.0
106204019,Clerical & Other Administrative,842910,7.56
106361110,Other,3704,0.07
106190468,Management & Supervision,89593,1.75
106150761,Daily Cost Centers,687813,8.28
106190475,Daily Cost Centers,305850,10.2
106210992,Aides & Orderlies,54069,2.95
106380960,General Services Cost Centers,256817,5.19
106110889,Daily Cost Centers,25890,3.84
106190392,Technician & Specialist,648411,7.93
106481094,Aides & Orderlies,50790,1.52
106190696,Fiscal Services Cost Centers,51520,0.9
106190380,Management & Supervision,50646,1.22
106191225,General Services Cost Centers,9337,0.51
106190049,Other,0,0.0
106514033,Management & Supervision,0,0.0
106490964,Fiscal Services Cost Centers,51369,2.26
106191231,Clerical & Other Administrative,830480,6.76
106370730,Contracted Other,2808,0.03
106560481,Management & Supervision,283775,2.92
106190555,Environmental & Food Services,1251929,3.28
106190857,Fiscal Services Cost Centers,13391,1.27
106190066,Environmental & Food Services,94665,2.99
106571086,Education Cost Centers,0,0.0
106124004,Ambulatory Cost Centers,0,0.0
106340951,Ancillary Cost Centers,384598,2.67
106430905,Fiscal Services Cost Centers,788083,3.26
106190687,Ambulatory Cost Centers,230755,2.39
106391010,Contracted Other,23344,0.42
106420483,Ambulatory Cost Centers,50991,2.01
106370673,Management & Supervision,352885,2.43
106240942,Education Cost Centers,63122,0.86
106380868,Technician & Specialist,39658,3.42
106301340,Aides & Orderlies,618009,4.18
106191450,Education Cost Centers,34500,0.86
106211006,Other,107889,1.71
106190317,Management & Supervision,91105,3.27
106190045,Registered Nurse,13034,1.49
106430837,Management & Supervision,146172,1.73
106420514,Registered Nurse,1058389,9.32
106430883,Clerical & Other Administrative,1509284,6.82
106400683,Technician & Specialist,0,0.0
106540734,Aides & Orderlies,884506,4.07
106491064,Ancillary Cost Centers,585225,7.62
106194981,Other,187,0.03
106331226,Clerical & Other Administrative,15123,1.6
106070990,Other,1403971,24.24
106105029,Ambulatory Cost Centers,25103,1.78
106370744,Environmental & Food Services,190692,0.99
106190547,Fiscal Services Cost Centers,40812,1.54
106150775,Aides & Orderlies,107230,3.96
106481015,Ambulatory Cost Centers,11954,0.51
106301175,Daily Cost Centers,1074750,9.33
106500967,Clerical & Other Administrative,113075,0.89
106196403,Aides & Orderlies,124943,1.8
106196403,Registered Nurse,1266829,16.46
106560492,Administrative Services Cost Centers,214423,2.12
106434218,Contracted Other,0,0.0
106481094,Environmental & Food Services,69335,2.1
106104023,Daily Cost Centers,163552,7.9
106070990,Contracted Other,0,0.0
106301304,Other,0,0.0
106191014,Licensed Vocational Nurse,0,0.0
106190762,Ancillary Cost Centers,567998,8.11
106171395,Environmental & Food Services,66775,3.37
106104062,Administrative Services Cost Centers,334331,12.31
106190256,General Services Cost Centers,113540,3.27
106414018,Education Cost Centers,0,0.0
106190796,Clerical & Other Administrative,1194152,5.38
106331293,General Services Cost Centers,264296,5.17
106382715,Ancillary Cost Centers,137818,4.48
106371394,Registered Nurse,595484,10.24
106554011,Ambulatory Cost Centers,549290,5.4
106484044,Clerical & Other Administrative,0,0.0
106190468,Management & Supervision,87702,1.88
106270744,Clerical & Other Administrative,510889,6.76
106190315,Daily Cost Centers,879340,12.15
106370745,Environmental & Food Services,63908,0.96
106380865,Licensed Vocational Nurse,117933,0.42
106400480,Fiscal Services Cost Centers,44743,1.75
106100745,Management & Supervision,7374,1.04
106190534,Education Cost Centers,0,0.0
106470871,Contracted Registry Nursing,0,0.0
106190587,General Services Cost Centers,246034,4.4
106190524,Administrative Services Cost Centers,88122,1.86
106084001,Ambulatory Cost Centers,206003,9.39
106150736,Licensed Vocational Nurse,91577,1.13
106521041,Contracted Registry Nursing,4574,0.21
106361768,Environmental & Food Services,0,0.0
106361144,Environmental & Food Services,69655,3.01
106040962,Administrative Services Cost Centers,394186,3.59
106301297,Technician & Specialist,163325,6.22
106301342,Other,0,0.0
106504038,Ancillary Cost Centers,138859,19.37
106090793,Ancillary Cost Centers,275895,4.58
106190525,Contracted Registry Nursing,7864,0.06
106364144,Fiscal Services Cost Centers,70016,2.03
106374024,Other,0,0.0
106301566,Management & Supervision,195833,4.09
106100005,General Services Cost Centers,398486,5.12
106361339,Ambulatory Cost Centers,149484,1.62
106344011,Contracted Other,0,0.0
106340913,Technician & Specialist,0,0.0
106190137,Registered Nurse,109156,3.42
106374055,Management & Supervision,60804,0.61
106190517,Licensed Vocational Nurse,30480,0.38
106331168,Registered Nurse,854125,7.78
106190681,Aides & Orderlies,4516,4.91
106300225,Environmental & Food Services,165223,2.46
106104089,Management & Supervision,10090,2.14
106344114,Registered Nurse,0,0.0
106190184,Technician & Specialist,210534,3.6
106560508,Daily Cost Centers,284516,7.56
106044006,Ancillary Cost Centers,0,0.0
106190818,Ambulatory Cost Centers,64008,1.38
106370875,Registered Nurse,970398,7.44
106150761,Other,0,0.0
106071018,Licensed Vocational Nurse,8276,0.13
106424002,General Services Cost Centers,0,0.0
106104047,Clerical & Other Administrative,60399,7.66
106491076,Contracted Registry Nursing,9839,0.36
106190137,Management & Supervision,76113,2.5
106371394,General Services Cost Centers,272978,4.88
106090933,Fiscal Services Cost Centers,257200,4.65
106010782,Management & Supervision,14988,1.1
106010739,Aides & Orderlies,161345,0.95
106390846,Education Cost Centers,0,0.0
106364050,Environmental & Food Services,22674,0.65
106331288,General Services Cost Centers,68438,5.69
106301258,Fiscal Services Cost Centers,50082,1.0
106331194,Ancillary Cost Centers,338802,4.42
106141338,Other,4065,0.14
106231013,Licensed Vocational Nurse,0,0.0
106191306,Contracted Registry Nursing,24516,0.35
106190529,Other,144734,1.32
106361166,Aides & Orderlies,10433,0.55
106491076,Ambulatory Cost Centers,67776,2.48
106190392,Registered Nurse,968199,9.13
106344017,Other,7611,0.31
106301098,Contracted Other,18204,0.23
106281078,Environmental & Food Services,138594,4.05
106381154,Fiscal Services Cost Centers,471023,1.7
106301380,Ancillary Cost Centers,101906,2.82
106150737,Clerical & Other Administrative,70491,1.3
106362041,Education Cost Centers,0,0.0
106334487,General Services Cost Centers,1194230,7.45
106301155,Ancillary Cost Centers,60640,1.39
106310791,Contracted Other,1331,0.05
106301340,Daily Cost Centers,1170740,7.92
106190053,Registered Nurse,604115,8.45
106361144,Environmental & Food Services,63684,2.86
106400480,Environmental & Food Services,62180,2.67
106010776,Administrative Services Cost Centers,202068,2.34
106491064,Management & Supervision,167241,2.05
106392287,Technician & Specialist,159589,5.58
106190198,Daily Cost Centers,490529,8.05
106331216,Ambulatory Cost Centers,113182,2.69
106381154,Environmental & Food Services,600348,2.13
106364014,Ancillary Cost Centers,5645,0.15
106500939,Licensed Vocational Nurse,15441,0.11
106380939,Clerical & Other Administrative,965963,4.41
106431013,Fiscal Services Cost Centers,0,0.0
106190930,Administrative Services Cost Centers,56569,2.0
106190712,Clerical & Other Administrative,0,0.0
106334487,Fiscal Services Cost Centers,291475,1.84
106361246,Fiscal Services Cost Centers,699908,2.47
106160725,Daily Cost Centers,433374,5.59
106130760,Education Cost Centers,0,0.0
106500867,Management & Supervision,163815,1.06
106190052,Aides & Orderlies,99234,4.2
106190812,General Services Cost Centers,471504,5.15
106370780,Ambulatory Cost Centers,390281,3.52
106321016,Ancillary Cost Centers,25625,1.07
106331312,Aides & Orderlies,540782,3.91
106190766,General Services Cost Centers,56896,3.12
106211006,Administrative Services Cost Centers,211046,3.3
106560838,Environmental & Food Services,16755,2.73
106521041,Fiscal Services Cost Centers,37923,1.69
106394009,General Services Cost Centers,493756,14.99
106331194,Other,0,0.0
106040962,Administrative Services Cost Centers,394186,3.59
106474007,Daily Cost Centers,81921,6.87
106380964,Contracted Registry Nursing,21429,0.48
106231396,Management & Supervision,129931,5.09
106392232,Management & Supervision,12758,1.21
106430905,Contracted Other,902385,3.6
106301297,Daily Cost Centers,184498,7.03
106154101,Technician & Specialist,110475,4.78
106410804,Daily Cost Centers,847808,25.77
106130760,Clerical & Other Administrative,215292,5.27
106190148,General Services Cost Centers,219091,2.61
106070934,Licensed Vocational Nurse,28109,0.6
106344017,Management & Supervision,28856,1.29
106361308,Environmental & Food Services,178474,2.12
106334487,Education Cost Centers,145810,0.91
106370745,Ancillary Cost Centers,191185,2.86
106211006,Technician & Specialist,555683,8.8
106190198,Contracted Registry Nursing,5420,0.09
106380964,Contracted Registry Nursing,8461,0.17
106130760,Fiscal Services Cost Centers,92609,2.27
106420483,Ambulatory Cost Centers,50683,2.06
106370745,Licensed Vocational Nurse,26129,0.39
106070904,Ambulatory Cost Centers,122403,2.65
106344114,General Services Cost Centers,0,0.0
106190066,Registered Nurse,190811,6.03
106190020,Registered Nurse,0,0.0
106010937,Management & Supervision,180888,1.92
106100697,Clerical & Other Administrative,78649,1.41
106370780,Environmental & Food Services,250277,2.12
106190170,Clerical & Other Administrative,1375996,10.49
106434220,Other,0,0.0
106474007,Fiscal Services Cost Centers,51530,4.45
106201281,Education Cost Centers,0,0.0
106301205,Clerical & Other Administrative,1172473,5.65
106210992,Environmental & Food Services,0,0.0
106190857,Ancillary Cost Centers,54730,4.69
106034002,Aides & Orderlies,44011,2.64
106190521,Contracted Other,11859,0.18
106494048,Contracted Other,0,0.0
106190708,Education Cost Centers,0,0.0
