facility_id,position,productive_hours,productive_hours_per_patient
106560473,Other,168578,2.19
106310791,Environmental & Food Services,59886,2.29
106514001,Education Cost Centers,0,0.0
106190328,Fiscal Services Cost Centers,29478,2.03
106331312,Administrative Services Cost Centers,282007,2.04
106281047,Contracted Registry Nursing,22743,0.36
106104023,Administrative Services Cost Centers,54045,2.57
106190857,Other,15404,1.65
106420522,Education Cost Centers,0,0.0
106491076,Technician & Specialist,118515,4.32
106060870,Daily Cost Centers,56108,5.78
106150782,Ancillary Cost Centers,234946,10.61
106491001,Daily Cost Centers,132031,6.58
106394009,Daily Cost Centers,659348,18.52
106250955,General Services Cost Centers,23979,1.79
106190422,Technician & Specialist,1035806,6.67
106430779,Daily Cost Centers,1097266,9.58
106331168,Clerical & Other Administrative,825609,7.13
106141273,Contracted Other,0,0.0
106130699,Technician & Specialist,731089,14.51
106010805,Clerical & Other Administrative,347731,4.17
106340950,Technician & Specialist,800786,6.15
106190525,Daily Cost Centers,1522322,9.66
106190661,Environmental & Food Services,113817,2.14
106014050,Registered Nurse,470173,6.86
106190020,Contracted Registry Nursing,0,0.0
106100697,Management & Supervision,21058,0.34
106420514,Fiscal Services Cost Centers,143157,1.28
106190137,Contracted Other,6297,0.21
106334487,Technician & Specialist,1197777,7.57
106190661,Ancillary Cost Centers,124746,2.06
106190756,Daily Cost Centers,830492,11.52
106370875,Environmental & Food Services,30124,0.22
106490919,Ambulatory Cost Centers,103268,2.64
106331326,Management & Supervision,59674,2.23
106150782,Aides & Orderlies,36438,1.72
106370730,Management & Supervision,9727,0.11
106191014,Ancillary Cost Centers,0,0.0
106194981,Management & Supervision,4619,0.82
106424002,Fiscal Services Cost Centers,0,0.0
106560525,Contracted Other,7506,0.2
106301317,Ambulatory Cost Centers,419877,4.11
106124004,Technician & Specialist,0,0.0
106070924,Ancillary Cost Centers,544534,6.89
106190432,Clerical & Other Administrative,0,0.0
106050932,Management & Supervision,58123,4.14
106190380,Contracted Other,1304,0.03
106484044,Registered Nurse,193518,13.08
106370875,Administrative Services Cost Centers,295519,2.17
106194010,Registered Nurse,6858,0.23
106410806,Administrative Services Cost Centers,196925,10.22
106190475,Environmental & Food Services,84422,3.06
106050932,Education Cost Centers,0,0.0
106500954,Education Cost Centers,0,0.0
106391010,Fiscal Services Cost Centers,198985,3.42
106491338,Contracted Registry Nursing,1304,0.16
106331312,General Services Cost Centers,393194,3.06
106301205,General Services Cost Centers,1380804,6.99
106191231,Registered Nurse,861434,8.23
106331152,Management & Supervision,122450,1.74
106400466,Environmental & Food Services,50306,2.31
106370689,Technician & Specialist,184730,2.64
106340947,Fiscal Services Cost Centers,75282,0.71
106374024,Registered Nurse,58268,1.97
106304159,Aides & Orderlies,0,0.0
106190555,Licensed Vocational Nurse,48725,0.13
106190280,Registered Nurse,139902,5.89
106394003,General Services Cost Centers,0,0.0
106370652,Management & Supervision,73965,1.86
106301262,Ancillary Cost Centers,933270,6.94
106301566,Administrative Services Cost Centers,211994,4.43
106494019,Environmental & Food Services,0,0.0
106190449,Aides & Orderlies,130627,2.27
106040875,Ambulatory Cost Centers,570349,12.86
106301304,Education Cost Centers,0,0.0
106190431,Environmental & Food Services,0,0.0
106391056,Ancillary Cost Centers,244596,7.25
106190352,General Services Cost Centers,45397,1.87
106190522,Technician & Specialist,458171,6.84
106361105,Other,0,0.0
106301357,Ambulatory Cost Centers,0,0.0
106190240,Other,6759,0.12
106194219,Environmental & Food Services,0,0.0
106400524,Management & Supervision,78353,2.01
106190712,Ambulatory Cost Centers,0,0.0
106244027,Fiscal Services Cost Centers,0,0.0
106050932,General Services Cost Centers,73580,7.06
106240942,Education Cost Centers,67146,0.92
106361343,Technician & Specialist,611279,6.11
106190541,Clerical & Other Administrative,16618,3.26
106070924,Contracted Registry Nursing,46459,0.52
106190568,Contracted Other,112774,1.03
106190049,Management & Supervision,105647,4.58
106500967,Ambulatory Cost Centers,206372,1.72
106104047,Ambulatory Cost Centers,0,0.0
106250956,General Services Cost Centers,56580,1.27
106270777,Aides & Orderlies,91741,1.36
106301379,Aides & Orderlies,120818,2.8
106350784,Education Cost Centers,0,0.0
106370771,Clerical & Other Administrative,530341,5.29
106391010,General Services Cost Centers,508643,8.91
106580996,Management & Supervision,185638,2.55
106361458,Registered Nurse,25958,5.15
106420514,Other,183117,1.68
106390846,Aides & Orderlies,113579,2.03
106304113,Administrative Services Cost Centers,13450,1.1
106514001,Management & Supervision,0,0.0
106364231,Fiscal Services Cost Centers,270161,1.6
106301248,Ancillary Cost Centers,515718,7.55
106190859,Aides & Orderlies,324546,5.57
106434040,Registered Nurse,1467159,14.06
106190317,Contracted Other,4646,0.18
106370705,Education Cost Centers,0,0.0
106361274,General Services Cost Centers,55139,2.15
106370730,Contracted Other,0,0.0
106331194,Contracted Other,349,0.0
106454013,General Services Cost Centers,24077,18.46
106560525,General Services Cost Centers,124643,3.14
106361105,Technician & Specialist,95058,5.96
106370745,Aides & Orderlies,9559,0.14
106074097,Administrative Services Cost Centers,273195,10.29
106190470,Ambulatory Cost Centers,291502,2.19
106191014,Fiscal Services Cost Centers,0,0.0
106190547,Clerical & Other Administrative,104420,4.27
106434051,General Services Cost Centers,15941,1.74
106190170,Registered Nurse,2204642,15.9
106420514,General Services Cost Centers,815058,7.13
106301248,Contracted Registry Nursing,27216,0.41
106361318,Registered Nurse,902736,9.81
106361246,Daily Cost Centers,5888033,20.57
106050932,Daily Cost Centers,62227,4.86
106370673,Contracted Registry Nursing,0,0.0
106044006,Clerical & Other Administrative,0,0.0
106014034,Daily Cost Centers,165352,5.31
106334589,Fiscal Services Cost Centers,130512,2.97
106331216,Aides & Orderlies,41890,1.13
106171395,Aides & Orderlies,7181,0.39
106190380,Technician & Specialist,130630,3.25
106010846,Education Cost Centers,311792,1.84
106231013,Clerical & Other Administrative,117644,6.83
106394009,Technician & Specialist,0,0.0
106190352,Technician & Specialist,124122,5.48
106361343,Registered Nurse,983713,9.83
106124004,Licensed Vocational Nurse,0,0.0
106361274,Environmental & Food Services,36126,1.25
106380865,Technician & Specialist,331331,1.16
106090933,General Services Cost Centers,327913,6.1
106274043,Clerical & Other Administrative,245514,5.51
106301342,Licensed Vocational Nurse,5409,0.04
106391042,Education Cost Centers,2162,0.02
106190883,Licensed Vocational Nurse,25117,0.51
106190758,Contracted Registry Nursing,67065,0.6
106210992,Licensed Vocational Nurse,3188,0.14
106364014,Clerical & Other Administrative,76386,2.09
106270777,Daily Cost Centers,187036,3.28
106190380,Licensed Vocational Nurse,74065,1.8
106270875,Registered Nurse,708212,10.61
106190184,Management & Supervision,37917,0.55
106380868,General Services Cost Centers,20853,1.8
106121031,Education Cost Centers,0,0.0
106190434,General Services Cost Centers,651402,15.97
106074039,Registered Nurse,74320,2.81
106344017,Management & Supervision,35680,1.55
106040962,Contracted Registry Nursing,4846,0.05
106334068,Technician & Specialist,569809,6.11
106361370,Technician & Specialist,192339,6.31
106190631,Aides & Orderlies,364879,2.73
106274043,Contracted Registry Nursing,41526,0.88
106410817,Daily Cost Centers,711090,5.57
106434220,Aides & Orderlies,27845,6.83
106340951,Management & Supervision,92265,0.69
106491001,Licensed Vocational Nurse,1958,0.1
106040937,Education Cost Centers,0,0.0
106070924,Ambulatory Cost Centers,1076252,11.99
106104062,Administrative Services Cost Centers,375332,13.19
106560838,Contracted Other,0,0.0
106070988,Administrative Services Cost Centers,232646,1.97
106370721,Education Cost Centers,0,0.0
106334068,Contracted Other,18553,0.22
106190857,Fiscal Services Cost Centers,15271,1.31
106301566,Registered Nurse,707077,13.08
106190782,Education Cost Centers,0,0.0
106190432,Contracted Registry Nursing,51802,1.04
106371394,Licensed Vocational Nurse,25917,0.45
106341006,Daily Cost Centers,2164666,8.97
106240942,Licensed Vocational Nurse,53500,0.72
106410806,Contracted Other,676,0.03
106564121,Fiscal Services Cost Centers,21766,4.77
106370749,Registered Nurse,40813,1.02
106190198,Registered Nurse,518967,8.99
106484001,Technician & Specialist,178946,8.87
106090933,Registered Nurse,420678,7.51
106211006,Management & Supervision,70595,1.1
106564121,Contracted Registry Nursing,356,0.09
106434153,Registered Nurse,1138872,12.81
106240942,Administrative Services Cost Centers,197315,2.66
106444013,Contracted Other,0,0.0
106420522,Administrative Services Cost Centers,7336,1.61
106301379,Ambulatory Cost Centers,97577,2.29
106196168,Licensed Vocational Nurse,65486,0.64
106334048,Education Cost Centers,0,0.0
106190661,Administrative Services Cost Centers,118207,1.95
106190524,General Services Cost Centers,175815,3.69
106430779,Environmental & Food Services,189748,1.66
106190315,Contracted Registry Nursing,0,0.0
106260011,Management & Supervision,69334,16.13
106194010,Environmental & Food Services,14534,0.44
106390923,General Services Cost Centers,407486,7.06
106430763,Environmental & Food Services,551006,4.33
106331312,Fiscal Services Cost Centers,8394,0.07
106434138,Ambulatory Cost Centers,73636,2.99
106214034,Other,42889,3.17
106104047,Other,12847,1.61
106190034,Contracted Registry Nursing,0,0.0
106342344,Contracted Other,0,0.0
106301279,Ancillary Cost Centers,1712149,12.04
106190176,General Services Cost Centers,689405,6.65
106361166,Other,10407,0.61
106454013,Technician & Specialist,7995,6.13
106191306,Fiscal Services Cost Centers,200022,2.51
106190049,Administrative Services Cost Centers,57476,2.32
106190796,Other,271115,1.17
106171395,Technician & Specialist,143177,7.66
106321016,Ancillary Cost Centers,26511,1.03
106190708,Contracted Other,9312,0.35
106380842,Education Cost Centers,0,0.0
106364188,Management & Supervision,110288,5.69
106190930,Environmental & Food Services,316,0.01
106344035,Ancillary Cost Centers,42698,3.55
106301297,Fiscal Services Cost Centers,14178,0.54
106150736,Daily Cost Centers,785082,9.15
106331293,Fiscal Services Cost Centers,114223,2.24
106301188,Fiscal Services Cost Centers,93174,1.55
106334018,Education Cost Centers,0,0.0
106470871,Ancillary Cost Centers,132280,3.93
106380868,Daily Cost Centers,86848,7.48
106414018,Administrative Services Cost Centers,10794,8.75
106444013,Daily Cost Centers,217945,7.23
106196168,Clerical & Other Administrative,624931,6.04
106010937,Administrative Services Cost Centers,244562,2.35
106390923,Administrative Services Cost Centers,188343,3.26
106190555,Daily Cost Centers,4049948,10.55
106434051,Education Cost Centers,0,0.0
106434040,Technician & Specialist,1099708,10.54
106301155,Daily Cost Centers,290348,7.34
106211006,Registered Nurse,619176,9.23
106334018,Aides & Orderlies,41792,2.23
106100717,Aides & Orderlies,1048791,3.32
106430705,Technician & Specialist,355987,4.4
106434138,Technician & Specialist,162493,6.63
106190163,Contracted Other,3771,0.11
106190352,Contracted Registry Nursing,9647,0.38
106250956,Daily Cost Centers,96967,2.26
106301342,Ambulatory Cost Centers,253971,1.87
106430763,Clerical & Other Administrative,468132,4.08
106154022,Management & Supervision,36280,1.85
106504038,Education Cost Centers,0,0.0
106196405,General Services Cost Centers,95680,1.65
106491267,Fiscal Services Cost Centers,0,0.0
106361308,Management & Supervision,139427,1.65
106190240,General Services Cost Centers,80924,1.43
106380964,Management & Supervision,51453,0.99
106204019,Fiscal Services Cost Centers,304648,2.8
106190521,Management & Supervision,73449,1.16
106110889,Aides & Orderlies,11657,1.9
106191225,Ancillary Cost Centers,0,0.0
106400524,Registered Nurse,390312,12.17
106034002,Management & Supervision,55341,3.34
106220733,Management & Supervision,41979,1.05
106480989,Clerical & Other Administrative,0,0.0
106380865,Contracted Other,14817,0.05
106430883,Registered Nurse,1948773,8.93
106104023,Education Cost Centers,0,0.0
106150782,Education Cost Centers,0,0.0
106190317,Aides & Orderlies,14480,0.54
106190307,Technician & Specialist,142689,4.49
106364144,Administrative Services Cost Centers,102598,2.87
106334487,Licensed Vocational Nurse,143027,0.9
106380964,Technician & Specialist,256524,4.96
106190630,Environmental & Food Services,387815,2.83
106334487,Contracted Registry Nursing,312304,1.95
106190066,Daily Cost Centers,211215,6.86
106105051,Licensed Vocational Nurse,0,0.0
106560529,Daily Cost Centers,598978,8.12
106150761,Contracted Registry Nursing,22939,0.28
106190680,Contracted Other,14691,0.16
106331326,Other,8861,0.3
106314024,Other,1161246,18.15
106414018,Administrative Services Cost Centers,13147,11.21
106301279,Ancillary Cost Centers,1801782,12.19
106470871,Contracted Other,1679,0.21
106190148,Education Cost Centers,0,0.0
106196168,Technician & Specialist,971199,9.49
106320859,Licensed Vocational Nurse,26686,0.43
106270777,General Services Cost Centers,120992,2.12
106414018,Fiscal Services Cost Centers,8454,6.51
106240924,Ambulatory Cost Centers,91109,5.47
106301234,Management & Supervision,45174,1.95
106070988,Technician & Specialist,1525017,13.12
106370787,Ancillary Cost Centers,131955,4.35
106190784,Clerical & Other Administrative,86756,3.62
106190317,Other,0,0.0
106301258,Ambulatory Cost Centers,48984,0.97
106400466,Contracted Other,6086,0.29
106380965,Fiscal Services Cost Centers,40891,0.74
106301262,Environmental & Food Services,337902,2.69
106190163,Ancillary Cost Centers,0,0.0
106121080,Clerical & Other Administrative,340473,6.38
106190661,General Services Cost Centers,218835,3.64
106190400,Management & Supervision,321874,1.96
106190857,Ambulatory Cost Centers,0,0.0
106050932,Contracted Other,20917,2.07
106190854,General Services Cost Centers,194571,4.2
106331293,Clerical & Other Administrative,310894,6.08
106370875,Aides & Orderlies,276473,2.1
106500867,Daily Cost Centers,792724,5.27
106190587,Fiscal Services Cost Centers,123150,2.15
106500967,Contracted Registry Nursing,27990,0.24
106190110,Contracted Other,0,0.0
106190432,Ambulatory Cost Centers,274185,5.52
106500939,Environmental & Food Services,426954,3.2
106190196,Fiscal Services Cost Centers,14509,0.61
106304159,Daily Cost Centers,356880,36.14
106380868,Environmental & Food Services,17034,1.59
106010782,Management & Supervision,16356,1.54
106392232,Fiscal Services Cost Centers,18931,1.65
106301340,Management & Supervision,543433,3.67
106044006,Other,0,0.0
106400524,Clerical & Other Administrative,186780,5.8
106301258,Education Cost Centers,0,0.0
106014207,Clerical & Other Administrative,10412,1.52
106494019,Contracted Registry Nursing,22650,0.76
106190696,Ancillary Cost Centers,128306,2.26
106104089,Administrative Services Cost Centers,8416,1.53
106361768,Licensed Vocational Nurse,0,0.0
106380929,Ambulatory Cost Centers,356107,1.56
106380865,Aides & Orderlies,303348,1.07
106270875,General Services Cost Centers,806942,10.92
106070924,Licensed Vocational Nurse,192564,2.09
106350784,Contracted Other,7431,0.09
106391010,Environmental & Food Services,231445,4.23
106190541,Ancillary Cost Centers,53607,5.63
106344188,Contracted Other,0,0.0
106050932,Management & Supervision,56582,5.6
106210992,Education Cost Centers,0,0.0
106190197,Licensed Vocational Nurse,39993,2.0
106190317,Clerical & Other Administrative,59709,2.24
106194010,Contracted Other,0,0.0
106190307,Other,27398,0.78
106364231,Contracted Registry Nursing,17122,0.1
106301262,Management & Supervision,422348,3.05
106374094,Education Cost Centers,0,0.0
106190385,Licensed Vocational Nurse,72392,0.68
106190197,Administrative Services Cost Centers,43152,2.19
106190328,Contracted Registry Nursing,1398,0.1
106341051,Clerical & Other Administrative,413951,1.95
106190568,Contracted Registry Nursing,47515,0.48
106214034,Registered Nurse,89200,6.93
106060870,Management & Supervision,34374,3.69
106361370,Technician & Specialist,203521,5.61
106370749,Clerical & Other Administrative,67088,1.62
106240924,Ambulatory Cost Centers,97354,5.62
106400480,Technician & Specialist,212555,9.24
106434040,Daily Cost Centers,1390953,12.85
106560508,Administrative Services Cost Centers,87494,2.38
106330120,Ambulatory Cost Centers,51626,1.47
106420491,Contracted Registry Nursing,20662,0.22
106230949,Education Cost Centers,0,0.0
106190958,General Services Cost Centers,0,0.0
106450949,Management & Supervision,196776,2.3
106190066,Fiscal Services Cost Centers,32739,1.06
106071018,Contracted Registry Nursing,0,0.0
106190328,Fiscal Services Cost Centers,30471,2.08
106434040,General Services Cost Centers,698187,6.79
106450940,Education Cost Centers,0,0.0
106014050,Other,48472,0.71
106260011,Technician & Specialist,141611,28.25
106121031,Technician & Specialist,4780,0.44
106370745,Contracted Other,140,0.0
106190380,Aides & Orderlies,10458,0.25
106514001,Environmental & Food Services,0,0.0
106094002,Administrative Services Cost Centers,0,0.0
106281078,Licensed Vocational Nurse,31157,0.82
106050932,Technician & Specialist,117339,8.36
106010735,Licensed Vocational Nurse,20842,0.45
106190110,Licensed Vocational Nurse,71709,1.0
106344021,Licensed Vocational Nurse,258,0.01
106430837,Daily Cost Centers,582450,7.31
106361166,Ambulatory Cost Centers,52720,2.63
106382715,Environmental & Food Services,58489,1.86
106040937,Ancillary Cost Centers,550765,8.03
106190317,Contracted Other,0,0.0
106540734,Contracted Registry Nursing,35590,0.18
106331293,Registered Nurse,518581,9.24
106190673,Other,11865,0.58
106250956,Ambulatory Cost Centers,67385,1.6
106370689,Contracted Other,1348,0.02
106190636,General Services Cost Centers,730405,4.96
106301097,General Services Cost Centers,85711,3.89
106160787,Management & Supervision,89068,2.65
106454012,Contracted Registry Nursing,0,0.0
106274043,Education Cost Centers,49357,1.04
106194967,Ambulatory Cost Centers,0,0.0
106304426,Other,0,0.0
106190429,Environmental & Food Services,0,0.0
106400524,Aides & Orderlies,49581,1.54
106190462,Fiscal Services Cost Centers,33765,1.72
106340951,Clerical & Other Administrative,233588,1.74
106040962,Other,50465,0.49
106480989,Aides & Orderlies,141752,2.22
106361223,Technician & Specialist,0,0.0
106250956,Other,6188,0.14
106341051,Other,82386,0.38
106331288,Registered Nurse,78956,6.43
106541123,Administrative Services Cost Centers,0,0.0
106190380,Registered Nurse,188281,4.54
106450949,Licensed Vocational Nurse,15727,0.18
106444012,Contracted Other,6191,0.55
106014050,Contracted Registry Nursing,43338,0.63
106580996,Daily Cost Centers,830711,8.53
106070904,Aides & Orderlies,44117,1.04
106454012,General Services Cost Centers,49195,1.71
106494019,Environmental & Food Services,0,0.0
106211006,Contracted Registry Nursing,26893,0.42
106204019,Ambulatory Cost Centers,575569,5.3
106070988,General Services Cost Centers,693697,5.98
106191227,Other,1601335,10.53
106150761,Registered Nurse,774965,9.2
106190432,Technician & Specialist,0,0.0
106190631,Daily Cost Centers,1194164,8.94
106110889,Technician & Specialist,42971,6.75
106190529,Technician & Specialist,650265,6.47
106500852,Administrative Services Cost Centers,265578,1.97
106564121,Contracted Other,0,0.0
106344188,Ambulatory Cost Centers,0,0.0
106301342,Daily Cost Centers,1196414,8.81
106334018,Aides & Orderlies,37004,1.51
106574010,Clerical & Other Administrative,44638,2.43
106340947,Contracted Other,76799,0.72
106110889,Fiscal Services Cost Centers,25239,4.12
106044006,Clerical & Other Administrative,0,0.0
106194219,Other,106132,1.12
106361246,Daily Cost Centers,5818839,19.75
106361343,Fiscal Services Cost Centers,132815,1.29
106190243,Clerical & Other Administrative,291190,4.75
106190243,Contracted Registry Nursing,0,0.0
106191228,Technician & Specialist,1958039,7.08
106430837,Technician & Specialist,569077,6.31
106190385,Licensed Vocational Nurse,41669,0.35
106010739,Ancillary Cost Centers,1079996,6.08
106190681,Ancillary Cost Centers,26835,14.99
106150782,Aides & Orderlies,61088,2.74
106190521,Other,0,0.0
106196404,Administrative Services Cost Centers,48352,0.54
106191227,Aides & Orderlies,559391,3.45
106074017,Environmental & Food Services,89149,3.13
106196168,Administrative Services Cost Centers,482018,5.02
106301127,Licensed Vocational Nurse,38154,1.94
106191450,Other,1294717,25.28
106370730,Contracted Registry Nursing,98235,0.91
106301248,General Services Cost Centers,81321,1.18
106434138,Contracted Other,34155,1.54
106414018,Ambulatory Cost Centers,9155,7.36
106201281,Daily Cost Centers,347137,7.45
106380965,Registered Nurse,419082,8.2
106392287,Management & Supervision,95443,3.34
106374084,Aides & Orderlies,25237,3.1
106190661,General Services Cost Centers,218835,3.64
106190256,Licensed Vocational Nurse,56187,1.65
106190053,Ancillary Cost Centers,526106,7.36
106301127,Ancillary Cost Centers,43009,2.19
106194981,Contracted Registry Nursing,0,0.0
106370744,Contracted Registry Nursing,10336,0.06
106301379,Clerical & Other Administrative,166014,3.84
106434051,Environmental & Food Services,10711,1.26
106370689,Registered Nurse,180768,2.53
106010776,Daily Cost Centers,826211,9.28
106370780,Licensed Vocational Nurse,8198,0.08
106190232,Technician & Specialist,212983,4.58
106196403,Administrative Services Cost Centers,294203,13.95
106190681,Education Cost Centers,0,0.0
106444012,Other,466,0.04
106190854,Fiscal Services Cost Centers,49061,1.07
106190631,Fiscal Services Cost Centers,326715,2.45
106190587,Clerical & Other Administrative,189977,3.32
106190661,Clerical & Other Administrative,183955,3.04
106204019,Contracted Registry Nursing,23836,0.21
106370673,Contracted Other,0,0.0
106500867,Technician & Specialist,392485,2.69
106400466,Contracted Registry Nursing,8225,0.38
106301248,Other,12848,0.19
106190170,Ambulatory Cost Centers,1275768,10.42
106196405,Contracted Other,4905,0.08
106270875,Contracted Registry Nursing,25820,0.39
106040962,Environmental & Food Services,70452,0.64
106230949,Fiscal Services Cost Centers,44800,4.7
106560481,Management & Supervision,248878,2.95
106400466,Daily Cost Centers,131813,5.94
106190859,Technician & Specialist,255804,4.82
106301357,Contracted Registry Nursing,15507,0.83
106430779,Management & Supervision,178114,1.52
106580996,Contracted Registry Nursing,105691,1.45
106301342,Administrative Services Cost Centers,507083,3.73
106160702,Daily Cost Centers,25637,3.0
106361339,General Services Cost Centers,402600,4.34
106094002,Management & Supervision,0,0.0
106370745,General Services Cost Centers,136765,2.05
106190315,Licensed Vocational Nurse,78145,1.07
106010858,Registered Nurse,1674237,26.39
106121080,General Services Cost Centers,283993,4.72
106150737,Fiscal Services Cost Centers,27748,0.51
106190422,Contracted Other,103106,0.65
106331216,Administrative Services Cost Centers,94427,2.25
106190240,General Services Cost Centers,75640,1.43
106500852,Ambulatory Cost Centers,340127,2.53
106301140,Licensed Vocational Nurse,64674,2.37
106014034,Technician & Specialist,143247,4.6
106314029,General Services Cost Centers,3134,0.71
106560203,Fiscal Services Cost Centers,16021,0.67
106190110,Administrative Services Cost Centers,114445,1.65
106291053,Management & Supervision,136938,2.96
106190422,Registered Nurse,1348638,8.79
106191450,Management & Supervision,0,0.0
106190818,Other,10656,0.42
106044006,Other,0,0.0
106191225,Registered Nurse,5396,0.39
106380965,Contracted Other,47240,0.77
106244027,Registered Nurse,0,0.0
106010782,Daily Cost Centers,87910,8.25
106171049,Contracted Registry Nursing,29557,1.33
106270875,Environmental & Food Services,237706,3.72
106190636,General Services Cost Centers,722076,4.7
106190878,General Services Cost Centers,370833,2.95
106370977,Education Cost Centers,0,0.0
106190500,Management & Supervision,76940,3.34
106040802,Environmental & Food Services,13691,0.68
106420493,Ancillary Cost Centers,444948,3.86
106190500,General Services Cost Centers,116549,5.06
106070904,Registered Nurse,378528,9.65
106301342,Contracted Other,31707,0.23
106450949,Other,107154,1.41
106370694,Environmental & Food Services,60915,0.28
106014207,Aides & Orderlies,25715,3.3
106104023,Ancillary Cost Centers,70290,3.4
106410891,Registered Nurse,416448,8.94
106210993,Registered Nurse,211428,10.86
106370755,Aides & Orderlies,552558,3.16
106481357,Other,17,0.0
106190315,Education Cost Centers,0,0.0
106190034,Licensed Vocational Nurse,155299,1.18
106171395,Ancillary Cost Centers,145159,8.44
106190307,Technician & Specialist,166096,4.84
106301342,Fiscal Services Cost Centers,269150,1.83
106010739,Contracted Other,40021,0.24
106190541,Administrative Services Cost Centers,38700,2.56
106560481,Registered Nurse,702415,7.23
106130699,Ambulatory Cost Centers,309936,5.43
106361246,Environmental & Food Services,1032071,3.6
106420483,General Services Cost Centers,90583,3.72
106431506,Ambulatory Cost Centers,0,0.0
106371394,Environmental & Food Services,0,0.0
106380939,Management & Supervision,261475,1.18
106560481,General Services Cost Centers,355878,4.21
106334048,Registered Nurse,208241,16.68
106301337,Technician & Specialist,114443,6.34
106434051,Other,0,0.0
106190958,Administrative Services Cost Centers,0,0.0
106100697,Management & Supervision,18961,0.3
106301140,Aides & Orderlies,69612,2.54
106560529,Management & Supervision,153247,1.98
106190547,Ancillary Cost Centers,209999,8.11
106301262,Education Cost Centers,1896,0.01
106361343,Administrative Services Cost Centers,256829,2.52
106214034,Other,39516,3.23
106531059,Aides & Orderlies,37847,1.67
106281047,Management & Supervision,172722,2.31
106301262,Technician & Specialist,788796,6.28
106301209,Education Cost Centers,0,0.0
106334564,Licensed Vocational Nurse,0,0.0
106171049,Fiscal Services Cost Centers,62832,3.17
106190196,Technician & Specialist,101950,3.65
106121080,Contracted Registry Nursing,3328,0.06
106104062,Ambulatory Cost Centers,0,0.0
106410806,Registered Nurse,289281,13.84
106191216,Contracted Registry Nursing,12228,1.33
106190534,Environmental & Food Services,32456,0.69
106430779,Registered Nurse,1143851,9.75
106444012,Ambulatory Cost Centers,1751,0.16
106070990,Administrative Services Cost Centers,684490,11.74
106380857,Contracted Other,39703,0.68
106034002,Licensed Vocational Nurse,8823,0.53
106400466,Ambulatory Cost Centers,84128,3.86
106361343,Contracted Other,40061,0.47
106514033,Ambulatory Cost Centers,0,0.0
106100697,Administrative Services Cost Centers,21924,0.4
106010776,Administrative Services Cost Centers,202068,2.34
106184008,Contracted Other,4565,0.37
106196405,Licensed Vocational Nurse,6757,0.12
106334025,Aides & Orderlies,83792,1.5
106090933,Licensed Vocational Nurse,15074,0.27
106104089,Environmental & Food Services,0,0.0
106342392,Aides & Orderlies,0,0.0
106370755,Contracted Registry Nursing,177250,1.01
106491338,Daily Cost Centers,59356,7.42
106430763,Administrative Services Cost Centers,278036,2.42
106430837,Other,56357,0.68
106344035,General Services Cost Centers,25967,3.25
106100899,Environmental & Food Services,363879,2.41
106171395,Environmental & Food Services,66775,3.37
106430705,Environmental & Food Services,156102,1.86
106100005,Aides & Orderlies,253248,3.25
106260011,Registered Nurse,85603,17.4
106190758,Daily Cost Centers,1013942,9.01
106010887,Ancillary Cost Centers,60992,3.18
106100005,Contracted Other,12087,0.16
106190522,Contracted Other,44119,0.6
106332172,Daily Cost Centers,118550,9.69
106281078,General Services Cost Centers,250170,7.31
106104023,Daily Cost Centers,156445,7.97
106514030,Aides & Orderlies,1472,0.62
106364188,Ambulatory Cost Centers,13760,0.71
106074097,Licensed Vocational Nurse,0,0.0
106380865,Technician & Specialist,188992,0.63
106010739,Management & Supervision,205117,1.21
106190547,Fiscal Services Cost Centers,40624,1.66
106190159,Environmental & Food Services,67976,3.3
106190315,Administrative Services Cost Centers,189684,2.61
106300225,Fiscal Services Cost Centers,115134,1.67
106190883,Management & Supervision,93678,1.8
106270875,Administrative Services Cost Centers,367029,4.97
106564121,Aides & Orderlies,13347,2.71
106301379,General Services Cost Centers,189655,4.48
106220733,Technician & Specialist,33956,0.76
106420491,Other,4566,0.05
106150722,Fiscal Services Cost Centers,129460,1.39
106320859,Aides & Orderlies,66408,1.08
106074039,Technician & Specialist,137345,5.9
106191306,Fiscal Services Cost Centers,204059,2.88
106321016,Education Cost Centers,0,0.0
106190323,Other,52522,0.37
106540734,Clerical & Other Administrative,865252,4.24
106300032,Technician & Specialist,981876,11.36
106551061,Ambulatory Cost Centers,0,0.0
106382715,Ancillary Cost Centers,136329,4.34
106104047,Education Cost Centers,0,0.0
106194010,Licensed Vocational Nurse,18283,0.55
106270744,Contracted Other,26405,0.35
106291053,Ambulatory Cost Centers,142408,3.56
106340951,Administrative Services Cost Centers,167127,1.2
106344170,Administrative Services Cost Centers,6217,1.89
106434051,Education Cost Centers,0,0.0
106190766,Ambulatory Cost Centers,41355,2.27
106010739,Daily Cost Centers,1493418,8.41
106370780,Contracted Registry Nursing,47463,0.45
106190431,Licensed Vocational Nurse,6744,0.13
106484001,Daily Cost Centers,215497,9.52
106014207,Registered Nurse,18250,2.31
106400466,Technician & Specialist,75963,7.12
106196035,Ambulatory Cost Centers,88917,1.86
106370771,Ambulatory Cost Centers,125247,1.27
106191306,Registered Nurse,351873,4.56
106100899,Education Cost Centers,4189,0.03
106160702,Fiscal Services Cost Centers,23656,2.24
106334457,Other,0,0.0
106121080,Technician & Specialist,306415,5.09
106424002,Administrative Services Cost Centers,0,0.0
