facility_id,position,productive_hours,productive_hours_per_patient
106304159,Administrative Services Cost Centers,31754,4.1
106190315,Environmental & Food Services,73834,1.0
106301283,Fiscal Services Cost Centers,71868,2.0
106301175,Other,196,0.0
106491001,Daily Cost Centers,123628,6.62
106494019,Contracted Registry Nursing,4649,0.14
106370694,General Services Cost Centers,501109,2.33
106194219,Environmental & Food Services,167348,1.77
106430905,Daily Cost Centers,2063070,8.81
106010846,Licensed Vocational Nurse,136392,0.8
106194981,Management & Supervision,4619,0.82
106394009,Clerical & Other Administrative,0,0.0
106190762,Daily Cost Centers,579093,7.56
106404046,Management & Supervision,0,0.0
106374094,Licensed Vocational Nurse,0,0.0
106190400,Ambulatory Cost Centers,324513,2.1
106150788,Management & Supervision,165837,1.79
106160702,Ancillary Cost Centers,47578,6.98
106350784,Technician & Specialist,129187,1.4
106281047,Environmental & Food Services,131858,2.14
106551061,Administrative Services Cost Centers,15737,0.88
106380965,Aides & Orderlies,59907,0.97
106190197,Environmental & Food Services,0,0.0
106540798,Ambulatory Cost Centers,150836,1.9
106190280,Management & Supervision,44304,1.59
106190240,Daily Cost Centers,462300,8.72
106196168,Education Cost Centers,29391,0.29
106521041,Daily Cost Centers,93835,4.39
106340913,Aides & Orderlies,114964,2.68
106190696,Aides & Orderlies,119891,2.05
106301205,Contracted Registry Nursing,907,0.0
106480989,Registered Nurse,1406709,19.27
106380857,Environmental & Food Services,0,0.0
106104062,General Services Cost Centers,215297,8.86
106190434,Registered Nurse,656425,14.66
106370977,General Services Cost Centers,254434,2.5
106500852,Licensed Vocational Nurse,43945,0.33
106371256,Registered Nurse,809730,13.28
106190708,Daily Cost Centers,408269,11.57
106190541,General Services Cost Centers,39825,4.18
106430905,Ambulatory Cost Centers,1500260,6.41
106330120,Technician & Specialist,218884,6.22
106121051,Management & Supervision,94539,7.63
106274043,Aides & Orderlies,178805,3.77
106390846,Licensed Vocational Nurse,67336,1.06
106070934,Ancillary Cost Centers,308955,6.61
106440755,Ancillary Cost Centers,488780,5.74
106190081,General Services Cost Centers,271712,5.42
106301340,General Services Cost Centers,892931,6.04
106190200,Environmental & Food Services,0,0.0
106190680,Contracted Registry Nursing,15140,0.16
106340947,Environmental & Food Services,239653,2.15
106364144,Contracted Registry Nursing,13091,0.3
106554011,Other,209565,2.06
106392232,Administrative Services Cost Centers,14427,1.19
106474007,Other,43092,3.72
106121080,Daily Cost Centers,375721,6.24
106190712,Clerical & Other Administrative,0,0.0
106190137,Contracted Other,6297,0.21
106331152,Technician & Specialist,405524,5.16
106514001,Ambulatory Cost Centers,0,0.0
106190552,Education Cost Centers,0,0.0
106190176,Registered Nurse,816715,7.93
106314029,Clerical & Other Administrative,4532,0.86
106400524,Fiscal Services Cost Centers,65310,1.68
106190661,Environmental & Food Services,82155,1.37
106424002,Fiscal Services Cost Centers,0,0.0
106164029,Daily Cost Centers,549570,5.24
106574010,Technician & Specialist,143195,7.79
106344035,Aides & Orderlies,25410,2.33
106301258,Management & Supervision,101477,2.32
106190256,Management & Supervision,63475,1.83
106571086,Education Cost Centers,0,0.0
106420522,Clerical & Other Administrative,14166,2.98
106380865,Registered Nurse,363830,1.21
106281047,Other,12708,0.2
106190159,Administrative Services Cost Centers,66137,2.97
106371394,Daily Cost Centers,726067,12.02
106580996,Education Cost Centers,0,0.0
106010937,Administrative Services Cost Centers,250909,2.66
106560492,Technician & Specialist,381831,3.78
106420483,General Services Cost Centers,93713,3.76
106374055,Management & Supervision,64133,0.64
106190280,Management & Supervision,44061,1.83
106094002,Education Cost Centers,0,0.0
106560203,Licensed Vocational Nurse,39189,1.65
106344021,Aides & Orderlies,512,0.02
106301155,Registered Nurse,140682,3.46
106190630,Clerical & Other Administrative,1117229,7.94
106150722,Administrative Services Cost Centers,301234,3.11
106370771,Daily Cost Centers,1149226,11.67
106311000,Ancillary Cost Centers,695277,5.58
106380857,Fiscal Services Cost Centers,35723,0.71
106434220,Management & Supervision,7039,1.73
106190431,Contracted Registry Nursing,34522,0.66
106364231,Contracted Registry Nursing,17122,0.1
106304079,Ancillary Cost Centers,53473,3.55
106430743,General Services Cost Centers,13189,2.65
106190552,Registered Nurse,35848,0.1
106244027,Registered Nurse,0,0.0
106190328,Ambulatory Cost Centers,23799,1.73
106301155,Aides & Orderlies,102598,2.59
106414018,Technician & Specialist,12633,10.25
106301262,Contracted Other,25478,0.18
106190434,Registered Nurse,647620,14.06
106010776,Ambulatory Cost Centers,455462,5.53
106191227,Management & Supervision,703235,4.02
106331152,Aides & Orderlies,84743,1.24
106370714,Contracted Registry Nursing,24316,0.14
106190232,General Services Cost Centers,99701,2.07
106390923,Registered Nurse,474373,8.96
106331226,Fiscal Services Cost Centers,23487,2.49
106190796,Contracted Registry Nursing,85533,0.39
106070990,Environmental & Food Services,0,0.0
106540798,Licensed Vocational Nurse,56854,0.73
106361458,Contracted Other,0,0.0
106301342,Contracted Other,31707,0.23
106281078,Fiscal Services Cost Centers,114222,3.14
106340951,Licensed Vocational Nurse,19483,0.14
106190176,Other,91815,0.89
106514001,Registered Nurse,0,0.0
106370694,Other,372172,1.69
106196405,Education Cost Centers,0,0.0
106190328,Management & Supervision,38793,2.65
106301132,Clerical & Other Administrative,0,0.0
106400524,Education Cost Centers,0,0.0
106190766,Ancillary Cost Centers,141272,7.07
106190432,Ancillary Cost Centers,174973,4.37
106190462,Administrative Services Cost Centers,63226,2.89
106491064,Ambulatory Cost Centers,271600,3.36
106110889,Education Cost Centers,0,0.0
106344114,Contracted Registry Nursing,0,0.0
106190552,Ancillary Cost Centers,117831,0.3
106121002,Aides & Orderlies,32763,1.37
106361339,Contracted Registry Nursing,31115,0.35
106191227,Fiscal Services Cost Centers,476673,2.76
106104089,Licensed Vocational Nurse,0,0.0
106392232,Fiscal Services Cost Centers,19240,1.62
106300032,Clerical & Other Administrative,696469,8.11
106190298,Licensed Vocational Nurse,0,0.0
106400683,Other,0,0.0
106334068,Contracted Other,37178,0.4
106301317,Administrative Services Cost Centers,301520,2.95
106070990,Technician & Specialist,0,0.0
106332172,Fiscal Services Cost Centers,10772,1.06
106190034,Contracted Registry Nursing,0,0.0
106211006,Other,89461,1.39
106100899,Education Cost Centers,3239,0.02
106380865,Ambulatory Cost Centers,11403,0.04
106190323,Technician & Specialist,1010076,6.8
106374024,Registered Nurse,54494,1.78
106540734,Daily Cost Centers,1660474,7.64
106190470,Clerical & Other Administrative,533669,4.01
106301248,Aides & Orderlies,111016,1.62
106370721,Contracted Other,199,0.01
106560529,Management & Supervision,150427,2.04
106420522,Education Cost Centers,0,0.0
106191450,Management & Supervision,0,0.0
106370694,Education Cost Centers,22810,0.11
106320986,Technician & Specialist,72329,12.18
106391056,Education Cost Centers,0,0.0
106074039,Daily Cost Centers,197048,7.79
106430779,Education Cost Centers,0,0.0
106190392,Licensed Vocational Nurse,1509,0.02
106190534,Registered Nurse,527525,11.96
106334025,Daily Cost Centers,757129,16.31
106070904,General Services Cost Centers,243296,5.2
106430763,Contracted Other,43698,0.33
106331194,Daily Cost Centers,611261,7.97
106392232,Administrative Services Cost Centers,14427,1.19
106361266,Environmental & Food Services,18398,0.59
106084001,Clerical & Other Administrative,195096,8.35
106071018,Daily Cost Centers,691477,10.87
106190240,Environmental & Food Services,12339,0.23
106291023,Daily Cost Centers,236994,6.3
106364188,Fiscal Services Cost Centers,24196,1.08
106124004,Contracted Registry Nursing,0,0.0
106190708,Registered Nurse,218525,8.21
106370714,Daily Cost Centers,1793882,10.51
106450936,Clerical & Other Administrative,97223,1.3
106070988,Ambulatory Cost Centers,470287,3.99
106370714,Environmental & Food Services,68670,0.41
106560838,Administrative Services Cost Centers,5025,0.96
106190352,Education Cost Centers,0,0.0
106361308,Clerical & Other Administrative,347228,4.04
106392287,Contracted Registry Nursing,8157,0.29
106574010,General Services Cost Centers,76094,4.06
106074039,Clerical & Other Administrative,39867,1.86
106301258,Aides & Orderlies,103543,2.36
106560492,Contracted Registry Nursing,78354,0.77
106454012,General Services Cost Centers,21854,0.76
106010937,Fiscal Services Cost Centers,152539,1.47
106270875,Administrative Services Cost Centers,252829,4.15
106560203,Education Cost Centers,0,0.0
106190681,Management & Supervision,14739,22.85
106190328,General Services Cost Centers,66613,4.55
106564121,Registered Nurse,71106,14.45
106410852,Licensed Vocational Nurse,35724,0.26
106364121,Education Cost Centers,0,0.0
106361318,Clerical & Other Administrative,557116,5.94
106190500,Contracted Other,58,0.0
106010846,Ambulatory Cost Centers,1023034,5.96
106370689,Daily Cost Centers,464150,6.5
106560481,Other,334543,3.38
106440755,Fiscal Services Cost Centers,121584,1.52
106190958,General Services Cost Centers,0,0.0
106301188,Ambulatory Cost Centers,93608,1.55
106010805,Fiscal Services Cost Centers,87319,1.05
106190280,Daily Cost Centers,268296,9.65
106301380,Administrative Services Cost Centers,80190,2.3
106150722,Ambulatory Cost Centers,142143,1.53
106311000,Contracted Other,2250,0.02
106400466,Contracted Registry Nursing,381,0.04
106394009,Education Cost Centers,0,0.0
106190470,Administrative Services Cost Centers,382177,2.87
106450949,Ambulatory Cost Centers,390574,4.57
106391010,Licensed Vocational Nurse,41493,0.71
106250955,Fiscal Services Cost Centers,7021,0.55
106370714,Contracted Other,1466,0.01
106340947,Contracted Registry Nursing,11170,0.11
106190636,General Services Cost Centers,730405,4.96
106301248,Daily Cost Centers,519624,7.55
106334025,Licensed Vocational Nurse,26355,0.47
106504038,Other,10690,1.49
106190380,Daily Cost Centers,301274,7.26
106190552,Ancillary Cost Centers,154234,0.49
106364014,Contracted Registry Nursing,0,0.0
106334025,Technician & Specialist,86089,1.88
106364050,Administrative Services Cost Centers,48338,1.42
106370749,Ambulatory Cost Centers,105826,2.55
106301248,Contracted Other,0,0.0
106040802,Contracted Other,0,0.0
106531059,Other,10858,0.52
106010739,Contracted Registry Nursing,94164,0.56
106344021,Education Cost Centers,0,0.0
106270777,Other,42285,0.74
106040962,General Services Cost Centers,405066,3.66
106204019,Contracted Registry Nursing,20596,0.19
106410817,Fiscal Services Cost Centers,69384,0.51
106380842,Contracted Other,12943,0.08
106321016,Daily Cost Centers,43734,1.69
106361318,Registered Nurse,877208,9.36
106380865,Technician & Specialist,188992,0.63
106150736,Licensed Vocational Nurse,81428,0.95
106311000,Ancillary Cost Centers,741441,6.81
106281078,Aides & Orderlies,87859,2.41
106301140,Contracted Other,1902,0.07
106304045,Aides & Orderlies,84075,2.67
106394003,Daily Cost Centers,0,0.0
106331312,Contracted Registry Nursing,88911,0.65
106154160,Daily Cost Centers,10255,157.77
106361339,Clerical & Other Administrative,311675,3.49
106380965,Licensed Vocational Nurse,11978,0.23
106190468,Administrative Services Cost Centers,120005,2.83
106210992,Contracted Other,1178,0.06
106190521,General Services Cost Centers,154928,2.37
106240942,Technician & Specialist,472699,6.42
106074017,Aides & Orderlies,40290,1.33
106040802,Contracted Other,0,0.0
106410852,Environmental & Food Services,336551,2.49
106364050,Fiscal Services Cost Centers,43450,1.25
106190475,Management & Supervision,60136,2.06
106374049,Education Cost Centers,0,0.0
106190681,Administrative Services Cost Centers,17060,18.54
106344029,Fiscal Services Cost Centers,37086,1.12
106370787,Technician & Specialist,158990,4.93
106100697,Clerical & Other Administrative,78210,1.27
106430837,Ambulatory Cost Centers,218178,2.74
106340947,Ambulatory Cost Centers,133215,1.2
106190796,Fiscal Services Cost Centers,591779,2.65
106370875,Other,117558,0.89
106090933,Fiscal Services Cost Centers,257831,4.6
106270777,Administrative Services Cost Centers,52676,0.79
106190431,Technician & Specialist,0,0.0
106361144,Fiscal Services Cost Centers,58846,2.36
106190859,Aides & Orderlies,324546,5.55
106190240,Ambulatory Cost Centers,81109,1.53
106491076,Fiscal Services Cost Centers,38346,1.39
106190680,Daily Cost Centers,746197,7.68
106250956,Administrative Services Cost Centers,19170,0.45
106481357,Education Cost Centers,0,0.0
106040937,Registered Nurse,347961,6.26
106371394,Contracted Registry Nursing,15974,0.26
106171049,Fiscal Services Cost Centers,63532,2.92
106344011,Licensed Vocational Nurse,0,0.0
106010805,Contracted Other,35779,0.56
106040802,General Services Cost Centers,62862,2.26
106074097,Ambulatory Cost Centers,0,0.0
106040875,Management & Supervision,91091,2.03
106484044,Contracted Registry Nursing,26187,1.52
106070990,General Services Cost Centers,660722,11.33
106121080,Daily Cost Centers,644146,11.62
106190034,Ancillary Cost Centers,981533,6.99
106010735,Other,6708,0.15
106394009,Registered Nurse,509235,15.46
106370977,Fiscal Services Cost Centers,51931,0.5
106010846,Technician & Specialist,1031685,6.04
106190148,Licensed Vocational Nurse,54357,0.64
106341006,Technician & Specialist,3651435,14.94
106560525,Technician & Specialist,268964,6.77
106190517,Aides & Orderlies,105359,1.32
106344029,Environmental & Food Services,116501,3.21
106190661,General Services Cost Centers,218835,3.64
106010735,Contracted Other,6711,0.15
106341051,Environmental & Food Services,377177,1.78
106150722,Education Cost Centers,8048,0.09
106370780,Administrative Services Cost Centers,411184,3.71
106190517,Education Cost Centers,0,0.0
106361768,Ambulatory Cost Centers,0,0.0
106491076,General Services Cost Centers,120881,4.55
106194219,Management & Supervision,222945,2.45
106554011,Registered Nurse,365284,3.86
106150761,Registered Nurse,774965,9.2
106231013,Fiscal Services Cost Centers,60250,3.79
106150761,Other,0,0.0
106301379,Contracted Registry Nursing,14040,0.33
106334457,Ancillary Cost Centers,0,0.0
106361339,Daily Cost Centers,863997,9.23
106190198,Contracted Registry Nursing,16303,0.28
106190636,Contracted Other,15587,0.1
106010782,Technician & Specialist,12665,0.96
106361343,Fiscal Services Cost Centers,134556,1.56
106190517,Ambulatory Cost Centers,136902,1.77
106190552,Education Cost Centers,0,0.0
106364144,Aides & Orderlies,70367,1.93
106190534,Licensed Vocational Nurse,32086,0.68
106190568,Contracted Other,91580,0.77
106100717,Technician & Specialist,1454687,4.46
106431506,Clerical & Other Administrative,0,0.0
106400683,Licensed Vocational Nurse,0,0.0
106381154,Ancillary Cost Centers,3445035,12.42
106390923,General Services Cost Centers,407486,7.06
106540816,Aides & Orderlies,94680,2.46
106190854,Contracted Registry Nursing,0,0.0
106191225,Licensed Vocational Nurse,9509,0.68
106380865,Environmental & Food Services,20964,0.07
106301132,Ancillary Cost Centers,619386,7.15
106010856,Ambulatory Cost Centers,8960,0.12
106301279,Other,13910,0.09
106342344,Clerical & Other Administrative,0,0.0
106382715,Education Cost Centers,0,0.0
106370977,Clerical & Other Administrative,181489,1.66
106301342,Other,0,0.0
106190547,Contracted Other,0,0.0
106391010,Contracted Other,68020,1.24
106034002,Other,56926,3.41
106370755,General Services Cost Centers,595796,3.77
106370787,Ancillary Cost Centers,109952,3.36
106190552,General Services Cost Centers,349316,0.9
106404046,Clerical & Other Administrative,0,0.0
106344114,Other,0,0.0
106361223,Contracted Registry Nursing,90835,0.91
106150737,General Services Cost Centers,84295,1.5
106190859,Aides & Orderlies,214923,4.05
106320986,Ancillary Cost Centers,80227,12.41
106190081,Other,10288,0.2
106190305,Contracted Other,1879,0.07
106560203,Technician & Specialist,13926,0.56
106394003,Contracted Other,0,0.0
106184008,Licensed Vocational Nurse,8607,0.7
106340951,Fiscal Services Cost Centers,75903,0.55
106364188,Environmental & Food Services,39484,1.93
106231396,Contracted Registry Nursing,2342,0.07
106191306,Education Cost Centers,2940,0.04
106304426,Fiscal Services Cost Centers,0,0.0
106380842,Contracted Registry Nursing,0,0.0
106380960,Management & Supervision,174786,3.53
106301357,Administrative Services Cost Centers,28184,1.52
106420522,Contracted Registry Nursing,2274,0.5
106474007,Daily Cost Centers,87977,6.93
106084001,Technician & Specialist,121383,5.2
106190422,Clerical & Other Administrative,900457,5.8
106361166,Other,8764,0.44
106434040,Clerical & Other Administrative,948184,9.39
106331152,Contracted Registry Nursing,53644,0.78
106190661,Aides & Orderlies,135121,2.54
106361343,Management & Supervision,165918,1.93
106370771,Fiscal Services Cost Centers,172543,1.75
106291023,Education Cost Centers,0,0.0
106010858,Registered Nurse,776186,15.66
106361323,Clerical & Other Administrative,226347,2.15
106090793,Contracted Registry Nursing,12312,0.22
106050932,Other,31813,3.15
106444012,Aides & Orderlies,9629,0.81
106100717,General Services Cost Centers,1134465,3.48
106014050,Registered Nurse,449154,6.56
106560492,Administrative Services Cost Centers,267617,2.63
106341006,Education Cost Centers,755241,3.09
106430763,Clerical & Other Administrative,550619,4.16
106344017,Clerical & Other Administrative,27320,1.13
106190200,Ambulatory Cost Centers,67923,0.84
106190110,Contracted Other,1283,0.02
106541123,Registered Nurse,0,0.0
106444013,Administrative Services Cost Centers,77735,2.58
106190385,Management & Supervision,227673,2.11
106171049,Ancillary Cost Centers,133995,6.05
106010805,General Services Cost Centers,415937,4.76
106190315,Clerical & Other Administrative,508005,7.0
106121002,Contracted Other,0,0.0
106191450,Other,1294717,25.28
106334025,General Services Cost Centers,594073,10.53
106301340,Education Cost Centers,26899,0.18
106490919,Ambulatory Cost Centers,73398,2.12
106190766,Fiscal Services Cost Centers,47101,2.58
106330120,Management & Supervision,58622,1.67
106190470,Management & Supervision,286124,2.15
106190422,Administrative Services Cost Centers,471388,2.98
106190020,Aides & Orderlies,0,0.0
106301234,Daily Cost Centers,181832,8.47
106190555,Administrative Services Cost Centers,2838973,7.77
106190176,Education Cost Centers,428634,4.16
106370759,Education Cost Centers,0,0.0
106014050,Registered Nurse,463408,6.85
106190315,Contracted Registry Nursing,29460,0.41
106190673,Ancillary Cost Centers,144428,7.95
106190758,Ambulatory Cost Centers,295854,2.38
106370694,Ancillary Cost Centers,2005932,9.3
106364188,Management & Supervision,92497,4.15
106190020,Contracted Registry Nursing,0,0.0
106301342,Education Cost Centers,5679,0.04
106150736,Fiscal Services Cost Centers,201624,2.49
106084001,Contracted Other,8554,0.39
106190352,Other,1941,0.08
106344017,Daily Cost Centers,121366,5.01
106370714,Management & Supervision,211890,1.13
106380939,General Services Cost Centers,1053072,5.32
106531059,Aides & Orderlies,54669,2.52
106481357,Other,0,0.0
106281266,Environmental & Food Services,0,0.0
106190930,Education Cost Centers,3056,0.11
106370745,Contracted Registry Nursing,3033,0.05
106392232,Ancillary Cost Centers,6160,0.58
106010887,Education Cost Centers,0,0.0
106361339,Contracted Registry Nursing,38167,0.41
106370730,Aides & Orderlies,35809,0.33
106190681,Administrative Services Cost Centers,8460,8.91
106190298,Clerical & Other Administrative,125237,4.1
106491076,Ambulatory Cost Centers,67776,2.48
106074097,Daily Cost Centers,487318,18.36
106190434,Aides & Orderlies,93366,2.39
106130699,Other,84217,1.67
106361144,Registered Nurse,248167,11.14
106210993,Ancillary Cost Centers,18297,0.89
106301262,Aides & Orderlies,330168,3.32
106211006,Environmental & Food Services,154266,2.3
106070934,Registered Nurse,422366,9.25
106370721,Education Cost Centers,0,0.0
106301357,Environmental & Food Services,18617,1.23
106434051,Licensed Vocational Nurse,33348,3.76
106480989,General Services Cost Centers,638921,11.73
106560473,Administrative Services Cost Centers,288590,3.74
106410806,Clerical & Other Administrative,0,0.0
106100745,Ambulatory Cost Centers,15028,1.28
106190680,Administrative Services Cost Centers,216833,2.25
106521041,Licensed Vocational Nurse,5307,0.25
106190568,Fiscal Services Cost Centers,122365,1.12
106301304,Daily Cost Centers,125416,12.05
106014050,Daily Cost Centers,507526,7.64
106380929,Daily Cost Centers,1750172,7.65
106141273,Daily Cost Centers,89277,12.65
106171049,Contracted Registry Nursing,11686,0.7
106334018,Ancillary Cost Centers,132189,5.38
106014050,Contracted Registry Nursing,44290,0.65
106380842,Contracted Registry Nursing,0,0.0
106380960,Clerical & Other Administrative,218929,4.18
106301097,Licensed Vocational Nurse,37452,2.44
106190323,Aides & Orderlies,277753,1.87
106190256,Ancillary Cost Centers,169396,5.13
106190125,Licensed Vocational Nurse,24412,0.24
106190555,Ambulatory Cost Centers,1490291,4.08
106434218,General Services Cost Centers,19675,2.64
106190422,Other,251238,1.58
106380960,Administrative Services Cost Centers,148758,2.84
106370875,Contracted Other,14515,0.11
106014034,Clerical & Other Administrative,25540,0.74
106334457,Ancillary Cost Centers,0,0.0
106130760,Daily Cost Centers,346385,7.51
106341051,Daily Cost Centers,1840497,8.54
106390923,Ancillary Cost Centers,365042,6.32
106071018,Contracted Registry Nursing,35818,0.55
106301098,Licensed Vocational Nurse,8455,0.1
106190857,Ambulatory Cost Centers,0,0.0
106391042,Other,327144,2.75
106301262,Clerical & Other Administrative,561575,4.47
106370689,Contracted Other,1348,0.02
106361339,Contracted Registry Nursing,81411,0.88
106450949,Other,107154,1.41
106154101,Technician & Specialist,110596,5.01
106190696,Ancillary Cost Centers,128109,2.19
106381154,Ancillary Cost Centers,3445035,12.42
106094002,Clerical & Other Administrative,0,0.0
106150736,Contracted Registry Nursing,68948,0.82
106190317,Other,0,0.0
106190500,General Services Cost Centers,116960,5.25
106190468,Ambulatory Cost Centers,0,0.0
106010937,Contracted Registry Nursing,145823,1.4
106331312,Education Cost Centers,0,0.0
106301297,Technician & Specialist,163325,6.22
106040802,Daily Cost Centers,88226,3.53
106424002,Contracted Registry Nursing,0,0.0
106190323,Administrative Services Cost Centers,345085,2.38
106014034,General Services Cost Centers,86863,2.42
106190176,Education Cost Centers,499707,4.34
106190052,Aides & Orderlies,103509,4.1
106434218,Contracted Other,0,0.0
106194219,Ambulatory Cost Centers,546240,5.77
106196035,Licensed Vocational Nurse,37914,0.79
106434040,Contracted Registry Nursing,96966,0.9
106420514,Other,197971,1.77
106334025,Daily Cost Centers,961386,19.22
106191225,Management & Supervision,10888,0.78
106392287,Contracted Registry Nursing,25964,0.95
106331164,Contracted Other,0,0.0
106070988,Technician & Specialist,913044,8.11
106334068,Contracted Registry Nursing,63576,0.77
106190422,Ambulatory Cost Centers,325019,2.04
106104023,Ancillary Cost Centers,70290,3.4
106204019,Contracted Registry Nursing,21301,0.18
106410806,Daily Cost Centers,140981,7.32
106010739,Registered Nurse,1181668,6.83
106190859,Other,0,0.0
106190150,Other,158706,3.4
106370749,Daily Cost Centers,185711,4.53
106010776,Management & Supervision,370199,4.16
106190636,Aides & Orderlies,271451,1.7
106474007,Clerical & Other Administrative,147028,12.69
106301127,Environmental & Food Services,35716,1.56
106190352,Management & Supervision,31318,1.23
106190243,General Services Cost Centers,376640,5.89
106070990,Daily Cost Centers,964989,16.55
106430705,Clerical & Other Administrative,92546,1.23
106010887,Environmental & Food Services,32140,1.97
106301140,Ancillary Cost Centers,111410,4.07
106350784,Fiscal Services Cost Centers,66501,0.77
106190680,Daily Cost Centers,717515,7.46
106010739,Fiscal Services Cost Centers,65620,0.38
106370787,Fiscal Services Cost Centers,15157,0.9
106154101,Daily Cost Centers,192330,9.29
106010887,Clerical & Other Administrative,42072,2.58
106334589,Fiscal Services Cost Centers,61043,4.28
106400524,Aides & Orderlies,41946,1.31
106314029,Technician & Specialist,4708,1.07
106070990,Contracted Other,1663,0.03
106191306,Daily Cost Centers,773835,10.03
106370771,Registered Nurse,1299584,12.25
106444012,Ambulatory Cost Centers,1891,0.17
106150775,Fiscal Services Cost Centers,52681,2.69
106190587,Education Cost Centers,58122,1.02
106150808,Aides & Orderlies,40163,0.81
106380842,Education Cost Centers,0,0.0
106010782,Contracted Other,5840,0.55
106374094,Clerical & Other Administrative,70036,2.5
106231013,Aides & Orderlies,12803,0.84
106010739,General Services Cost Centers,623482,3.61
106364144,Education Cost Centers,0,0.0
106190170,Ancillary Cost Centers,1405559,10.71
106190762,Environmental & Food Services,98382,1.4
106010987,General Services Cost Centers,600770,7.34
106190307,Licensed Vocational Nurse,41794,1.22
106370744,Technician & Specialist,1808664,9.99
106104047,Daily Cost Centers,58389,7.41
106392232,Contracted Registry Nursing,6490,0.48
106190352,General Services Cost Centers,45397,1.87
106314029,Contracted Registry Nursing,0,0.0
106380929,Fiscal Services Cost Centers,547807,2.28
106100745,Administrative Services Cost Centers,16087,1.37
106010776,Other,235090,2.73
106474007,Contracted Registry Nursing,0,0.0
106171395,Other,8243,0.47
106090793,Technician & Specialist,260655,4.42
106014207,Ancillary Cost Centers,0,0.0
106400466,Ambulatory Cost Centers,51059,4.79
106374024,Other,0,0.0
106361110,Ancillary Cost Centers,47937,0.93
106070904,Environmental & Food Services,93423,2.2
106434138,Daily Cost Centers,164505,7.44
106370705,Aides & Orderlies,19917,0.34
106130760,Fiscal Services Cost Centers,91502,2.04
106361246,Contracted Registry Nursing,160273,0.54
106164029,Technician & Specialist,523880,4.99
106040802,Education Cost Centers,0,0.0
106150782,Other,45624,2.04
106190305,Technician & Specialist,108363,3.96
106491064,Clerical & Other Administrative,308760,4.02
106190949,Fiscal Services Cost Centers,153002,1.95
106410804,Technician & Specialist,0,0.0
106364144,Administrative Services Cost Centers,115941,2.63
106560492,Registered Nurse,872869,8.58
106404046,Contracted Registry Nursing,0,0.0
106480989,Registered Nurse,661407,12.14
106240942,Clerical & Other Administrative,289393,3.58
106301097,Fiscal Services Cost Centers,22481,1.13
106244027,Clerical & Other Administrative,0,0.0
106370745,Aides & Orderlies,7357,0.11
106371256,Ancillary Cost Centers,831866,13.65
106430837,Administrative Services Cost Centers,341685,4.03
106244027,Education Cost Centers,0,0.0
106130699,Environmental & Food Services,193771,3.85
106190630,Ambulatory Cost Centers,355085,2.44
106374024,Fiscal Services Cost Centers,27383,0.89
106304045,Management & Supervision,152851,4.85
106190568,Other,181151,1.82
106190352,Aides & Orderlies,24488,0.97
106211006,Contracted Registry Nursing,64467,1.0
106361343,Registered Nurse,884298,8.67
106344029,Technician & Specialist,204548,5.64
106410852,Licensed Vocational Nurse,36276,0.26
106334068,Administrative Services Cost Centers,247966,2.63
106190429,Registered Nurse,1628822,12.3
106281297,Aides & Orderlies,0,0.0
106010782,Clerical & Other Administrative,19932,1.91
106190696,Ancillary Cost Centers,148213,2.38
106390846,Other,104473,1.64
106196404,Technician & Specialist,13169,0.15
106340913,Registered Nurse,3423437,25.37
106010782,Ancillary Cost Centers,0,0.0
106250956,Aides & Orderlies,54997,1.21
106370759,Registered Nurse,543204,7.68
106130760,Technician & Specialist,234266,5.23
106196405,Contracted Other,934,0.02
106084001,Ancillary Cost Centers,151921,7.57
106190243,Management & Supervision,112721,1.71
106450936,Registered Nurse,31636,0.5
106070988,Education Cost Centers,8030,0.07
106204019,Aides & Orderlies,369617,3.19
106160787,Education Cost Centers,10824,0.32
106190110,Aides & Orderlies,110417,1.4
106190522,Other,41117,0.55
106370652,General Services Cost Centers,211991,5.34
106190756,Daily Cost Centers,825893,11.75
106190687,Daily Cost Centers,1264938,13.13
106190568,Education Cost Centers,78488,0.67
106301097,Administrative Services Cost Centers,41683,2.09
106210993,Licensed Vocational Nurse,15419,0.89
106420483,Fiscal Services Cost Centers,15739,0.63
106074039,Environmental & Food Services,23130,0.91
106070904,Contracted Registry Nursing,12967,0.33
106121031,Fiscal Services Cost Centers,13350,0.58
106304159,Technician & Specialist,110511,14.05
106100797,Education Cost Centers,0,0.0
106204019,Administrative Services Cost Centers,420659,3.77
106104062,General Services Cost Centers,322570,13.27
106274043,Ambulatory Cost Centers,168628,3.57
106190431,Ancillary Cost Centers,253670,5.49
106190696,Environmental & Food Services,125442,2.14
106470871,Fiscal Services Cost Centers,22961,2.62
106344017,Fiscal Services Cost Centers,2383,0.11
106190392,Daily Cost Centers,969921,9.15
106341006,Ambulatory Cost Centers,2694203,10.36
106331288,Contracted Registry Nursing,43246,4.13
106414018,Clerical & Other Administrative,16441,13.22
106380865,Ancillary Cost Centers,115101,0.41
106190541,Technician & Specialist,60442,4.55
106190232,Aides & Orderlies,55495,1.23
106190812,Clerical & Other Administrative,476322,5.24
106361343,Education Cost Centers,0,0.0
106420491,Contracted Registry Nursing,20662,0.22
106481094,Administrative Services Cost Centers,66280,2.01
106390846,Contracted Registry Nursing,25904,0.46
106190796,Education Cost Centers,17030,0.07
106540798,Licensed Vocational Nurse,110301,1.43
